CGC_main says, Iterating through fileSet...
CGC_main says, Sorting gene calls for each caller...
CGC_main says, Comparing accross the call sets....
CGC_main says, Merging the gene call sets....
CGC_main says, Comparing across gene call sets....
CGC_main says, Scoring gene calls....
CGC_main says, Identifying gene calls in common...
CGC_main says, printing GFF formatted gene-call file....
CGC_main says, printing report....

GENE-CALL TABLE:

number	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	
77	glimmer	+	29635	30330	696	contig_2011	phanotate	+	29635	30330	696	contig_2011	prodigal	+	29635	30330	696	contig_2011	
78	glimmer	+	30345	31025	681	contig_2011	phanotate	+	30345	31025	681	contig_2011	prodigal	+	30345	31025	681	contig_2011	
79							phanotate	+	31029	31169	141	contig_2011							
80	glimmer	+	31230	31625	396	contig_2011	phanotate	+	31230	31625	396	contig_2011							
81													prodigal	+	31248	31625	378	contig_2011	
82	glimmer	+	31627	32271	645	contig_2011	phanotate	+	31627	32271	645	contig_2011	prodigal	+	31627	32271	645	contig_2011	
83							phanotate	+	32201	34402	2202	contig_2011							
84													prodigal	+	32216	34402	2187	contig_2011	
85	glimmer	-	32302	32445	144	contig_2011													
86	glimmer	+	32555	34402	1848	contig_2011													
87	glimmer	+	34438	35025	588	contig_2011	phanotate	+	34438	35025	588	contig_2011	prodigal	+	34438	35025	588	contig_2011	
88	glimmer	+	35046	35594	549	contig_2011	phanotate	+	35046	35594	549	contig_2011	prodigal	+	35046	35594	549	contig_2011	
89							phanotate	+	35587	35754	168	contig_2011	prodigal	+	35587	35754	168	contig_2011	
90	glimmer	+	35597	36460	864	contig_2011													
91							phanotate	+	35717	36460	744	contig_2011	prodigal	+	35717	36460	744	contig_2011	
92							phanotate	+	36568	36717	150	contig_2011							
93							phanotate	-	36714	36824	111	contig_2011							
94	glimmer	-	36821	36991	171	contig_2011	phanotate	-	36821	36991	171	contig_2011							
95							phanotate	-	37018	37116	99	contig_2011							
96	glimmer	-	37132	37425	294	contig_2011	phanotate	-	37132	37425	294	contig_2011							
97													prodigal	-	37585	38421	837	contig_2011	
98	glimmer	-	37585	38442	858	contig_2011	phanotate	-	37585	38442	858	contig_2011							
99							phanotate	-	38457	38606	150	contig_2011							
100							phanotate	-	38752	38844	93	contig_2011							
101	glimmer	+	38777	39463	687	contig_2011													
102							phanotate	+	38861	39463	603	contig_2011	prodigal	+	38861	39463	603	contig_2011	
103							phanotate	+	39571	39720	150	contig_2011							
104	glimmer	+	39735	40592	858	contig_2011	phanotate	+	39735	40592	858	contig_2011							
105													prodigal	+	39756	40592	837	contig_2011	
106	glimmer	+	40752	41045	294	contig_2011	phanotate	+	40752	41045	294	contig_2011							
107							phanotate	+	41061	41186	126	contig_2011							
108	glimmer	+	41187	41408	222	contig_2011	phanotate	+	41187	41408	222	contig_2011	prodigal	+	41187	41408	222	contig_2011	
109							phanotate	-	41461	41610	150	contig_2011							
110	glimmer	-	41718	42590	873	contig_2011							prodigal	-	41718	42590	873	contig_2011	
111							phanotate	-	41718	42608	891	contig_2011							
112	glimmer	-	42583	43131	549	contig_2011	phanotate	-	42583	43131	549	contig_2011	prodigal	-	42583	43131	549	contig_2011	
113	glimmer	-	43152	43739	588	contig_2011	phanotate	-	43152	43739	588	contig_2011	prodigal	-	43152	43739	588	contig_2011	
114	glimmer	-	43775	45622	1848	contig_2011													
115													prodigal	-	43775	45961	2187	contig_2011	
116							phanotate	-	43775	45976	2202	contig_2011							
117	glimmer	+	45732	45875	144	contig_2011													
118	glimmer	-	45906	46550	645	contig_2011	phanotate	-	45906	46550	645	contig_2011	prodigal	-	45906	46550	645	contig_2011	
119													prodigal	-	46552	46929	378	contig_2011	
120	glimmer	-	46552	46947	396	contig_2011	phanotate	-	46552	46947	396	contig_2011							
121							phanotate	-	47008	47148	141	contig_2011							
122	glimmer	-	47152	47832	681	contig_2011	phanotate	-	47152	47832	681	contig_2011	prodigal	-	47152	47832	681	contig_2011	
123	glimmer	-	47847	48542	696	contig_2011	phanotate	-	47847	48542	696	contig_2011	prodigal	-	47847	48542	696	contig_2011	
124	glimmer	-	48539	49183	645	contig_2011	phanotate	-	48539	49183	645	contig_2011	prodigal	-	48539	49183	645	contig_2011	
125	glimmer	-	49195	49455	261	contig_2011	phanotate	-	49195	49455	261	contig_2011	prodigal	-	49195	49455	261	contig_2011	
126							phanotate	-	49486	49581	96	contig_2011							
127	glimmer	-	49603	50067	465	contig_2011	phanotate	-	49603	50067	465	contig_2011	prodigal	-	49603	50067	465	contig_2011	
128													prodigal	-	50120	50305	186	contig_2011	
129	glimmer	-	50120	50314	195	contig_2011	phanotate	-	50120	50314	195	contig_2011							
130							phanotate	-	50283	50390	108	contig_2011							
131	glimmer	+	50443	50808	366	contig_2011	phanotate	+	50443	50808	366	contig_2011	prodigal	+	50443	50808	366	contig_2011	
132	glimmer	-	50871	51353	483	contig_2011	phanotate	-	50871	51353	483	contig_2011	prodigal	-	50871	51353	483	contig_2011	
133	glimmer	-	51410	51649	240	contig_2011	phanotate	-	51410	51649	240	contig_2011	prodigal	-	51410	51649	240	contig_2011	
134							phanotate	+	51695	51790	96	contig_2011							
135	glimmer	+	51794	52156	363	contig_2011	phanotate	+	51794	52156	363	contig_2011	prodigal	+	51794	52156	363	contig_2011	
136							phanotate	+	52252	52476	225	contig_2011							
137	glimmer	-	52343	52690	348	contig_2011													
138							phanotate	+	52550	52741	192	contig_2011							
139	glimmer	+	52738	52950	213	contig_2011	phanotate	+	52738	52950	213	contig_2011	prodigal	+	52738	52950	213	contig_2011	
140	glimmer	+	52952	53470	519	contig_2011													
141							phanotate	+	52961	53470	510	contig_2011	prodigal	+	52961	53470	510	contig_2011	
142							phanotate	+	53570	53782	213	contig_2011	prodigal	+	53570	53782	213	contig_2011	
The following gene callers were considered:
, glimmer
, phanotate
, prodigal

The number of distinct gene calls over all gene callers is 142
The number of gene calls in common among all callers is 49
The number of unique (non-matching) gene calls is 65
Caller glimmer produced 82 gene calls.
Caller glimmer gene-call length stats:  min: 144 , max: 2181 , ave: 571.5365853658536
Caller phanotate produced 109 gene calls.
Caller phanotate gene-call length stats:  min: 90 , max: 2202 , ave: 464.22935779816515
Caller prodigal produced 77 gene calls.
Caller prodigal gene-call length stats:  min: 141 , max: 2187 , ave: 592.6363636363636

Gene-call Table:
count	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	

1 	
						
phanotate	-	2	142	141	contig_2011	
prodigal	-	2	142	141	contig_2011	

2 	
glimmer	-	142	624	483	contig_2011	
phanotate	-	142	624	483	contig_2011	
prodigal	-	142	624	483	contig_2011	

3 	
						
						
prodigal	-	621	830	210	contig_2011	

4 	
glimmer	-	621	854	234	contig_2011	
phanotate	-	621	854	234	contig_2011	
						

5 	
						
phanotate	-	882	1226	345	contig_2011	
prodigal	-	882	1226	345	contig_2011	

6 	
glimmer	-	882	1253	372	contig_2011	
						
						

7 	
glimmer	-	1216	1617	402	contig_2011	
phanotate	-	1216	1617	402	contig_2011	
prodigal	-	1216	1617	402	contig_2011	

8 	
glimmer	-	1620	3800	2181	contig_2011	
phanotate	-	1620	3800	2181	contig_2011	
prodigal	-	1620	3800	2181	contig_2011	

9 	
						
phanotate	-	3794	3979	186	contig_2011	
						

10 	
glimmer	+	3960	5597	1638	contig_2011	
						
prodigal	+	3960	5597	1638	contig_2011	

11 	
						
phanotate	+	3987	5597	1611	contig_2011	
						

12 	
glimmer	-	5563	7332	1770	contig_2011	
phanotate	-	5563	7332	1770	contig_2011	
prodigal	-	5563	7332	1770	contig_2011	

13 	
glimmer	+	7460	9547	2088	contig_2011	
						
						

14 	
						
phanotate	+	7514	9547	2034	contig_2011	
prodigal	+	7514	9547	2034	contig_2011	

15 	
glimmer	+	9550	9951	402	contig_2011	
phanotate	+	9550	9951	402	contig_2011	
prodigal	+	9550	9951	402	contig_2011	

16 	
glimmer	+	9914	10546	633	contig_2011	
						
						

17 	
						
phanotate	+	9941	10546	606	contig_2011	
prodigal	+	9941	10546	606	contig_2011	

18 	
glimmer	+	10543	11025	483	contig_2011	
phanotate	+	10543	11025	483	contig_2011	
prodigal	+	10543	11025	483	contig_2011	

19 	
glimmer	+	11025	11210	186	contig_2011	
phanotate	+	11025	11210	186	contig_2011	
prodigal	+	11025	11210	186	contig_2011	

20 	
glimmer	-	11183	11380	198	contig_2011	
phanotate	-	11183	11380	198	contig_2011	
prodigal	-	11183	11380	198	contig_2011	

21 	
						
phanotate	-	11480	11989	510	contig_2011	
prodigal	-	11480	11989	510	contig_2011	

22 	
glimmer	-	11480	11998	519	contig_2011	
						
						

23 	
glimmer	-	12000	12212	213	contig_2011	
phanotate	-	12000	12212	213	contig_2011	
prodigal	-	12000	12212	213	contig_2011	

24 	
						
phanotate	-	12209	12400	192	contig_2011	
						

25 	
glimmer	+	12260	12607	348	contig_2011	
						
						

26 	
						
phanotate	-	12474	12698	225	contig_2011	
						

27 	
glimmer	-	12794	13156	363	contig_2011	
phanotate	-	12794	13156	363	contig_2011	
prodigal	-	12794	13156	363	contig_2011	

28 	
glimmer	-	13135	13383	249	contig_2011	
phanotate	-	13135	13383	249	contig_2011	
prodigal	-	13135	13383	249	contig_2011	

29 	
						
phanotate	-	13483	13992	510	contig_2011	
prodigal	-	13483	13992	510	contig_2011	

30 	
glimmer	-	13483	14001	519	contig_2011	
						
						

31 	
glimmer	-	14003	14215	213	contig_2011	
phanotate	-	14003	14215	213	contig_2011	
prodigal	-	14003	14215	213	contig_2011	

32 	
						
phanotate	-	14212	14403	192	contig_2011	
						

33 	
glimmer	+	14263	14610	348	contig_2011	
						
						

34 	
						
phanotate	-	14477	14701	225	contig_2011	
						

35 	
glimmer	-	14797	14949	153	contig_2011	
phanotate	-	14797	14949	153	contig_2011	
prodigal	-	14797	14949	153	contig_2011	

36 	
glimmer	+	15015	15167	153	contig_2011	
phanotate	+	15015	15167	153	contig_2011	
prodigal	+	15015	15167	153	contig_2011	

37 	
						
phanotate	+	15263	15487	225	contig_2011	
						

38 	
glimmer	-	15354	15701	348	contig_2011	
						
						

39 	
						
phanotate	+	15561	15752	192	contig_2011	
						

40 	
glimmer	+	15749	15961	213	contig_2011	
phanotate	+	15749	15961	213	contig_2011	
prodigal	+	15749	15961	213	contig_2011	

41 	
glimmer	+	15963	16481	519	contig_2011	
						
						

42 	
						
phanotate	+	15972	16481	510	contig_2011	
prodigal	+	15972	16481	510	contig_2011	

43 	
glimmer	+	16581	17084	504	contig_2011	
phanotate	+	16581	17084	504	contig_2011	
prodigal	+	16581	17084	504	contig_2011	

44 	
glimmer	+	17074	18204	1131	contig_2011	
phanotate	+	17074	18204	1131	contig_2011	
prodigal	+	17074	18204	1131	contig_2011	

45 	
glimmer	+	18207	18773	567	contig_2011	
phanotate	+	18207	18773	567	contig_2011	
prodigal	+	18207	18773	567	contig_2011	

46 	
glimmer	+	18773	19177	405	contig_2011	
phanotate	+	18773	19177	405	contig_2011	
prodigal	+	18773	19177	405	contig_2011	

47 	
						
						
prodigal	-	19028	19432	405	contig_2011	

48 	
						
phanotate	+	19276	19392	117	contig_2011	
						

49 	
glimmer	-	19432	19998	567	contig_2011	
phanotate	-	19432	19998	567	contig_2011	
prodigal	-	19432	19998	567	contig_2011	

50 	
glimmer	-	20001	21131	1131	contig_2011	
phanotate	-	20001	21131	1131	contig_2011	
prodigal	-	20001	21131	1131	contig_2011	

51 	
glimmer	-	21121	21675	555	contig_2011	
phanotate	-	21121	21675	555	contig_2011	
prodigal	-	21121	21675	555	contig_2011	

52 	
glimmer	+	21647	22081	435	contig_2011	
						
						

53 	
						
phanotate	-	21745	21834	90	contig_2011	
						

54 	
						
phanotate	-	21853	22524	672	contig_2011	
prodigal	-	21853	22524	672	contig_2011	

55 	
						
phanotate	-	22569	22667	99	contig_2011	
						

56 	
glimmer	-	22643	23098	456	contig_2011	
phanotate	-	22643	23098	456	contig_2011	
prodigal	-	22643	23098	456	contig_2011	

57 	
						
						
prodigal	-	23100	23813	714	contig_2011	

58 	
glimmer	-	23100	23942	843	contig_2011	
phanotate	-	23100	23942	843	contig_2011	
						

59 	
glimmer	+	23913	24755	843	contig_2011	
phanotate	+	23913	24755	843	contig_2011	
prodigal	+	23913	24755	843	contig_2011	

60 	
glimmer	+	24757	25212	456	contig_2011	
phanotate	+	24757	25212	456	contig_2011	
prodigal	+	24757	25212	456	contig_2011	

61 	
						
phanotate	+	25290	25412	123	contig_2011	
						

62 	
						
phanotate	-	25456	25569	114	contig_2011	
						

63 	
						
phanotate	-	25553	25681	129	contig_2011	
						

64 	
glimmer	-	25691	26467	777	contig_2011	
phanotate	-	25691	26467	777	contig_2011	
prodigal	-	25691	26467	777	contig_2011	

65 	
						
						
prodigal	+	26499	26699	201	contig_2011	

66 	
glimmer	+	26528	26767	240	contig_2011	
phanotate	+	26528	26767	240	contig_2011	
						

67 	
glimmer	+	26824	27306	483	contig_2011	
phanotate	+	26824	27306	483	contig_2011	
prodigal	+	26824	27306	483	contig_2011	

68 	
glimmer	-	27369	27734	366	contig_2011	
phanotate	-	27369	27734	366	contig_2011	
prodigal	-	27369	27734	366	contig_2011	

69 	
						
phanotate	+	27787	27894	108	contig_2011	
						

70 	
glimmer	+	27863	28057	195	contig_2011	
phanotate	+	27863	28057	195	contig_2011	
						

71 	
						
						
prodigal	+	27872	28057	186	contig_2011	

72 	
glimmer	+	28110	28574	465	contig_2011	
phanotate	+	28110	28574	465	contig_2011	
prodigal	+	28110	28574	465	contig_2011	

73 	
						
phanotate	+	28596	28691	96	contig_2011	
						

74 	
glimmer	+	28722	28982	261	contig_2011	
						
prodigal	+	28722	28982	261	contig_2011	

75 	
						
phanotate	+	28758	28982	225	contig_2011	
						

76 	
glimmer	+	28994	29638	645	contig_2011	
phanotate	+	28994	29638	645	contig_2011	
prodigal	+	28994	29638	645	contig_2011	

77 	
glimmer	+	29635	30330	696	contig_2011	
phanotate	+	29635	30330	696	contig_2011	
prodigal	+	29635	30330	696	contig_2011	

78 	
glimmer	+	30345	31025	681	contig_2011	
phanotate	+	30345	31025	681	contig_2011	
prodigal	+	30345	31025	681	contig_2011	

79 	
						
phanotate	+	31029	31169	141	contig_2011	
						

80 	
glimmer	+	31230	31625	396	contig_2011	
phanotate	+	31230	31625	396	contig_2011	
						

81 	
						
						
prodigal	+	31248	31625	378	contig_2011	

82 	
glimmer	+	31627	32271	645	contig_2011	
phanotate	+	31627	32271	645	contig_2011	
prodigal	+	31627	32271	645	contig_2011	

83 	
						
phanotate	+	32201	34402	2202	contig_2011	
						

84 	
						
						
prodigal	+	32216	34402	2187	contig_2011	

85 	
glimmer	-	32302	32445	144	contig_2011	
						
						

86 	
glimmer	+	32555	34402	1848	contig_2011	
						
						

87 	
glimmer	+	34438	35025	588	contig_2011	
phanotate	+	34438	35025	588	contig_2011	
prodigal	+	34438	35025	588	contig_2011	

88 	
glimmer	+	35046	35594	549	contig_2011	
phanotate	+	35046	35594	549	contig_2011	
prodigal	+	35046	35594	549	contig_2011	

89 	
						
phanotate	+	35587	35754	168	contig_2011	
prodigal	+	35587	35754	168	contig_2011	

90 	
glimmer	+	35597	36460	864	contig_2011	
						
						

91 	
						
phanotate	+	35717	36460	744	contig_2011	
prodigal	+	35717	36460	744	contig_2011	

92 	
						
phanotate	+	36568	36717	150	contig_2011	
						

93 	
						
phanotate	-	36714	36824	111	contig_2011	
						

94 	
glimmer	-	36821	36991	171	contig_2011	
phanotate	-	36821	36991	171	contig_2011	
						

95 	
						
phanotate	-	37018	37116	99	contig_2011	
						

96 	
glimmer	-	37132	37425	294	contig_2011	
phanotate	-	37132	37425	294	contig_2011	
						

97 	
						
						
prodigal	-	37585	38421	837	contig_2011	

98 	
glimmer	-	37585	38442	858	contig_2011	
phanotate	-	37585	38442	858	contig_2011	
						

99 	
						
phanotate	-	38457	38606	150	contig_2011	
						

100 	
						
phanotate	-	38752	38844	93	contig_2011	
						

101 	
glimmer	+	38777	39463	687	contig_2011	
						
						

102 	
						
phanotate	+	38861	39463	603	contig_2011	
prodigal	+	38861	39463	603	contig_2011	

103 	
						
phanotate	+	39571	39720	150	contig_2011	
						

104 	
glimmer	+	39735	40592	858	contig_2011	
phanotate	+	39735	40592	858	contig_2011	
						

105 	
						
						
prodigal	+	39756	40592	837	contig_2011	

106 	
glimmer	+	40752	41045	294	contig_2011	
phanotate	+	40752	41045	294	contig_2011	
						

107 	
						
phanotate	+	41061	41186	126	contig_2011	
						

108 	
glimmer	+	41187	41408	222	contig_2011	
phanotate	+	41187	41408	222	contig_2011	
prodigal	+	41187	41408	222	contig_2011	

109 	
						
phanotate	-	41461	41610	150	contig_2011	
						

110 	
glimmer	-	41718	42590	873	contig_2011	
						
prodigal	-	41718	42590	873	contig_2011	

111 	
						
phanotate	-	41718	42608	891	contig_2011	
						

112 	
glimmer	-	42583	43131	549	contig_2011	
phanotate	-	42583	43131	549	contig_2011	
prodigal	-	42583	43131	549	contig_2011	

113 	
glimmer	-	43152	43739	588	contig_2011	
phanotate	-	43152	43739	588	contig_2011	
prodigal	-	43152	43739	588	contig_2011	

114 	
glimmer	-	43775	45622	1848	contig_2011	
						
						

115 	
						
						
prodigal	-	43775	45961	2187	contig_2011	

116 	
						
phanotate	-	43775	45976	2202	contig_2011	
						

117 	
glimmer	+	45732	45875	144	contig_2011	
						
						

118 	
glimmer	-	45906	46550	645	contig_2011	
phanotate	-	45906	46550	645	contig_2011	
prodigal	-	45906	46550	645	contig_2011	

119 	
						
						
prodigal	-	46552	46929	378	contig_2011	

120 	
glimmer	-	46552	46947	396	contig_2011	
phanotate	-	46552	46947	396	contig_2011	
						

121 	
						
phanotate	-	47008	47148	141	contig_2011	
						

122 	
glimmer	-	47152	47832	681	contig_2011	
phanotate	-	47152	47832	681	contig_2011	
prodigal	-	47152	47832	681	contig_2011	

123 	
glimmer	-	47847	48542	696	contig_2011	
phanotate	-	47847	48542	696	contig_2011	
prodigal	-	47847	48542	696	contig_2011	

124 	
glimmer	-	48539	49183	645	contig_2011	
phanotate	-	48539	49183	645	contig_2011	
prodigal	-	48539	49183	645	contig_2011	

125 	
glimmer	-	49195	49455	261	contig_2011	
phanotate	-	49195	49455	261	contig_2011	
prodigal	-	49195	49455	261	contig_2011	

126 	
						
phanotate	-	49486	49581	96	contig_2011	
						

127 	
glimmer	-	49603	50067	465	contig_2011	
phanotate	-	49603	50067	465	contig_2011	
prodigal	-	49603	50067	465	contig_2011	

128 	
						
						
prodigal	-	50120	50305	186	contig_2011	

129 	
glimmer	-	50120	50314	195	contig_2011	
phanotate	-	50120	50314	195	contig_2011	
						

130 	
						
phanotate	-	50283	50390	108	contig_2011	
						

131 	
glimmer	+	50443	50808	366	contig_2011	
phanotate	+	50443	50808	366	contig_2011	
prodigal	+	50443	50808	366	contig_2011	

132 	
glimmer	-	50871	51353	483	contig_2011	
phanotate	-	50871	51353	483	contig_2011	
prodigal	-	50871	51353	483	contig_2011	

133 	
glimmer	-	51410	51649	240	contig_2011	
phanotate	-	51410	51649	240	contig_2011	
prodigal	-	51410	51649	240	contig_2011	

134 	
						
phanotate	+	51695	51790	96	contig_2011	
						

135 	
glimmer	+	51794	52156	363	contig_2011	
phanotate	+	51794	52156	363	contig_2011	
prodigal	+	51794	52156	363	contig_2011	

136 	
						
phanotate	+	52252	52476	225	contig_2011	
						

137 	
glimmer	-	52343	52690	348	contig_2011	
						
						

138 	
						
phanotate	+	52550	52741	192	contig_2011	
						

139 	
glimmer	+	52738	52950	213	contig_2011	
phanotate	+	52738	52950	213	contig_2011	
prodigal	+	52738	52950	213	contig_2011	

140 	
glimmer	+	52952	53470	519	contig_2011	
						
						

141 	
						
phanotate	+	52961	53470	510	contig_2011	
prodigal	+	52961	53470	510	contig_2011	

142 	
						
phanotate	+	53570	53782	213	contig_2011	
prodigal	+	53570	53782	213	contig_2011	


Gene-call Scores:
Caller	 Contig	 Gene No.	 Left End	 Right End	 Strand	 gcScore
phanotate 	 contig_2011 	 1 	 2 	 142 	 - 	 0.83
prodigal 	 contig_2011 	 1 	 2 	 142 	 - 	 0.83
glimmer 	 contig_2011 	 2 	 142 	 624 	 - 	 1.00
