CGC_main says, Iterating through fileSet...
CGC_main says, Sorting gene calls for each caller...
CGC_main says, Comparing accross the call sets....
CGC_main says, Merging the gene call sets....
CGC_main says, Comparing across gene call sets....
CGC_main says, Scoring gene calls....
CGC_main says, Identifying gene calls in common...
CGC_main says, printing GFF formatted gene-call file....
CGC_main says, printing report....

GENE-CALL TABLE:

number	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	
59	glimmer	-	8420	8707	288	circular_pair_2710	phanotate	-	8420	8707	288	circular_pair_2710							
60							phanotate	-	8748	8846	99	circular_pair_2710							
61	glimmer	-	8748	8945	198	circular_pair_2710													
62													prodigal	+	8833	8937	105	circular_pair_2710	
63							phanotate	-	8908	9093	186	circular_pair_2710							
64	glimmer	-	8927	9190	264	circular_pair_2710													
65													prodigal	+	8949	9059	111	circular_pair_2710	
66	glimmer	-	9141	9332	192	circular_pair_2710	phanotate	-	9141	9332	192	circular_pair_2710							
67							phanotate	-	9372	9464	93	circular_pair_2710							
68	glimmer	-	9517	9648	132	circular_pair_2710	phanotate	-	9517	9648	132	circular_pair_2710							
69							phanotate	-	9739	9942	204	circular_pair_2710							
70	glimmer	-	9764	9907	144	circular_pair_2710													
71	glimmer	-	10002	10151	150	circular_pair_2710	phanotate	-	10002	10151	150	circular_pair_2710							
72	glimmer	+	10183	10431	249	circular_pair_2710													
73							phanotate	-	10195	10401	207	circular_pair_2710							
74							phanotate	-	10406	10519	114	circular_pair_2710							
75							phanotate	-	10494	10604	111	circular_pair_2710							
76							phanotate	-	10648	10737	90	circular_pair_2710							
77	glimmer	-	10797	11057	261	circular_pair_2710	phanotate	-	10797	11057	261	circular_pair_2710							
78							phanotate	-	11075	11167	93	circular_pair_2710							
79							phanotate	+	11314	11403	90	circular_pair_2710							
80							phanotate	-	11452	11604	153	circular_pair_2710							
81	glimmer	-	11522	11650	129	circular_pair_2710													
82							phanotate	-	11610	11720	111	circular_pair_2710							
83	glimmer	-	11772	11912	141	circular_pair_2710	phanotate	-	11772	11912	141	circular_pair_2710							
84	glimmer	-	11928	12053	126	circular_pair_2710	phanotate	-	11928	12053	126	circular_pair_2710							
85	glimmer	-	12077	12229	153	circular_pair_2710	phanotate	-	12077	12229	153	circular_pair_2710							
86	glimmer	-	12213	12497	285	circular_pair_2710	phanotate	-	12213	12497	285	circular_pair_2710							
87	glimmer	-	12565	12717	153	circular_pair_2710	phanotate	-	12565	12717	153	circular_pair_2710							
88													prodigal	+	12707	12877	171	circular_pair_2710	
89							phanotate	-	12752	12931	180	circular_pair_2710							
90	glimmer	-	12752	12949	198	circular_pair_2710													
91							phanotate	-	12965	13084	120	circular_pair_2710							
92							phanotate	-	13145	13516	372	circular_pair_2710	prodigal	-	13145	13516	372	circular_pair_2710	
93	glimmer	-	13145	13537	393	circular_pair_2710													
94							phanotate	-	13506	13607	102	circular_pair_2710							
95	glimmer	-	13667	13969	303	circular_pair_2710	phanotate	-	13667	13969	303	circular_pair_2710	prodigal	-	13667	13969	303	circular_pair_2710	
96							phanotate	-	14018	14119	102	circular_pair_2710							
97	glimmer	-	14109	14453	345	circular_pair_2710	phanotate	-	14109	14453	345	circular_pair_2710	prodigal	-	14109	14453	345	circular_pair_2710	
98							phanotate	-	14499	14594	96	circular_pair_2710							
99	glimmer	+	14523	14741	219	circular_pair_2710							prodigal	+	14523	14741	219	circular_pair_2710	
100							phanotate	-	14610	14867	258	circular_pair_2710							
101							phanotate	-	14860	14982	123	circular_pair_2710							
102							phanotate	-	15090	15188	99	circular_pair_2710							
103							phanotate	-	15222	15374	153	circular_pair_2710							
104							phanotate	-	15433	15552	120	circular_pair_2710							
105	glimmer	-	15549	15740	192	circular_pair_2710	phanotate	-	15549	15740	192	circular_pair_2710							
106													prodigal	+	15668	15868	201	circular_pair_2710	
107							phanotate	-	15827	15919	93	circular_pair_2710							
108							phanotate	-	15982	16089	108	circular_pair_2710							
109	glimmer	-	16102	16350	249	circular_pair_2710	phanotate	-	16102	16350	249	circular_pair_2710	prodigal	-	16102	16350	249	circular_pair_2710	
110							phanotate	-	16484	16609	126	circular_pair_2710							
111							phanotate	-	16588	16704	117	circular_pair_2710							
112	glimmer	+	16590	16838	249	circular_pair_2710													
113							phanotate	-	16686	16775	90	circular_pair_2710							
114							phanotate	-	16769	16963	195	circular_pair_2710	prodigal	-	16769	16963	195	circular_pair_2710	
115	glimmer	+	16868	16987	120	circular_pair_2710													
116							phanotate	-	16993	17082	90	circular_pair_2710							
117							phanotate	-	17103	17219	117	circular_pair_2710							
118							phanotate	-	17194	17340	147	circular_pair_2710							
119							phanotate	-	17351	17497	147	circular_pair_2710							
120													prodigal	-	17668	18078	411	circular_pair_2710	
121	glimmer	-	17668	18090	423	circular_pair_2710	phanotate	-	17668	18090	423	circular_pair_2710							
122							phanotate	+	18025	18282	258	circular_pair_2710							
123							phanotate	-	18259	18561	303	circular_pair_2710	prodigal	-	18259	18561	303	circular_pair_2710	
124													prodigal	-	18548	18682	135	circular_pair_2710	
125	glimmer	-	18548	18730	183	circular_pair_2710	phanotate	-	18548	18730	183	circular_pair_2710							
126													prodigal	-	18753	19157	405	circular_pair_2710	
127	glimmer	-	18753	19205	453	circular_pair_2710	phanotate	-	18753	19205	453	circular_pair_2710							
128	glimmer	+	19324	19551	228	circular_pair_2710													
129							phanotate	-	19329	19475	147	circular_pair_2710							
130							phanotate	-	19537	19668	132	circular_pair_2710							
131							phanotate	-	19692	19784	93	circular_pair_2710							
132							phanotate	-	19765	19950	186	circular_pair_2710							
133	glimmer	+	19917	20174	258	circular_pair_2710													
134							phanotate	-	19932	20036	105	circular_pair_2710							
135													prodigal	+	19953	20174	222	circular_pair_2710	
136							phanotate	-	20066	20155	90	circular_pair_2710							
137	glimmer	-	20182	20415	234	circular_pair_2710	phanotate	-	20182	20415	234	circular_pair_2710							
138							phanotate	-	20483	20662	180	circular_pair_2710							
139							phanotate	-	20646	20741	96	circular_pair_2710							
140	glimmer	-	20787	20924	138	circular_pair_2710	phanotate	-	20787	20924	138	circular_pair_2710							
141							phanotate	-	20940	21071	132	circular_pair_2710							
142							phanotate	-	21196	21288	93	circular_pair_2710							
143							phanotate	+	21283	21372	90	circular_pair_2710							
144	glimmer	+	21415	21567	153	circular_pair_2710	phanotate	+	21415	21567	153	circular_pair_2710							
145	glimmer	+	21560	21697	138	circular_pair_2710	phanotate	+	21560	21697	138	circular_pair_2710	prodigal	+	21560	21697	138	circular_pair_2710	
146							phanotate	+	21720	22190	471	circular_pair_2710							
147													prodigal	+	21768	22190	423	circular_pair_2710	
148	glimmer	-	21848	22018	171	circular_pair_2710													
149	glimmer	+	22356	22907	552	circular_pair_2710	phanotate	+	22356	22907	552	circular_pair_2710							
150													prodigal	+	22368	22907	540	circular_pair_2710	
151							phanotate	+	23018	23131	114	circular_pair_2710							
152	glimmer	+	23068	23406	339	circular_pair_2710													
153							phanotate	+	23218	23406	189	circular_pair_2710							
154							phanotate	+	23430	23537	108	circular_pair_2710							
155													prodigal	-	23499	24590	1092	circular_pair_2710	
156	glimmer	-	23499	24602	1104	circular_pair_2710	phanotate	-	23499	24602	1104	circular_pair_2710							
157							phanotate	-	24768	24998	231	circular_pair_2710							
158	glimmer	+	24809	25084	276	circular_pair_2710													
159													prodigal	+	24845	25084	240	circular_pair_2710	
160							phanotate	-	25029	25175	147	circular_pair_2710							
161	glimmer	+	25096	25269	174	circular_pair_2710													
162							phanotate	-	25150	25323	174	circular_pair_2710							
163	glimmer	-	25347	25751	405	circular_pair_2710	phanotate	-	25347	25751	405	circular_pair_2710	prodigal	-	25347	25751	405	circular_pair_2710	
164	glimmer	+	25821	26165	345	circular_pair_2710	phanotate	+	25821	26165	345	circular_pair_2710	prodigal	+	25821	26165	345	circular_pair_2710	
165							phanotate	+	26155	26256	102	circular_pair_2710							
166	glimmer	+	26305	26607	303	circular_pair_2710	phanotate	+	26305	26607	303	circular_pair_2710	prodigal	+	26305	26607	303	circular_pair_2710	
The following gene callers were considered:
, glimmer
, phanotate
, prodigal

The number of distinct gene calls over all gene callers is 166
The number of gene calls in common among all callers is 11
The number of unique (non-matching) gene calls is 122
Caller glimmer produced 69 gene calls.
Caller glimmer gene-call length stats:  min: 114 , max: 1104 , ave: 243.95652173913044
Caller phanotate produced 117 gene calls.
Caller phanotate gene-call length stats:  min: 90 , max: 1104 , ave: 189.48717948717947
Caller prodigal produced 35 gene calls.
Caller prodigal gene-call length stats:  min: 72 , max: 1092 , ave: 284.14285714285717

Gene-call Table:
count	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	

1 	
						
						
prodigal	-	2	73	72	circular_pair_2710	

2 	
						
phanotate	+	3	95	93	circular_pair_2710	
						

3 	
glimmer	+	106	855	750	circular_pair_2710	
phanotate	+	106	855	750	circular_pair_2710	
prodigal	+	106	855	750	circular_pair_2710	

4 	
						
phanotate	+	866	1093	228	circular_pair_2710	
prodigal	+	866	1093	228	circular_pair_2710	

5 	
glimmer	-	1017	1301	285	circular_pair_2710	
						
						

6 	
						
phanotate	+	1090	1311	222	circular_pair_2710	
prodigal	+	1090	1311	222	circular_pair_2710	

7 	
						
phanotate	+	1369	1527	159	circular_pair_2710	
						

8 	
glimmer	+	1487	1651	165	circular_pair_2710	
						
						

9 	
						
phanotate	+	1562	1651	90	circular_pair_2710	
						

10 	
glimmer	+	1651	1803	153	circular_pair_2710	
						
						

11 	
						
phanotate	+	1702	1803	102	circular_pair_2710	
						

12 	
glimmer	+	1817	1954	138	circular_pair_2710	
						
						

13 	
						
phanotate	+	1905	2003	99	circular_pair_2710	
						

14 	
glimmer	+	2087	2350	264	circular_pair_2710	
phanotate	+	2087	2350	264	circular_pair_2710	
						

15 	
glimmer	+	2558	2686	129	circular_pair_2710	
phanotate	+	2558	2686	129	circular_pair_2710	
						

16 	
glimmer	+	2701	2814	114	circular_pair_2710	
						
						

17 	
						
phanotate	+	2729	2860	132	circular_pair_2710	
						

18 	
glimmer	+	2894	3013	120	circular_pair_2710	
						
						

19 	
						
phanotate	+	2915	3013	99	circular_pair_2710	
						

20 	
glimmer	-	3035	3175	141	circular_pair_2710	
						
						

21 	
						
phanotate	-	3075	3203	129	circular_pair_2710	
						

22 	
glimmer	-	3298	3579	282	circular_pair_2710	
phanotate	-	3298	3579	282	circular_pair_2710	
						

23 	
						
phanotate	-	3610	3705	96	circular_pair_2710	
						

24 	
						
phanotate	-	3726	3857	132	circular_pair_2710	
						

25 	
glimmer	-	3827	4084	258	circular_pair_2710	
phanotate	-	3827	4084	258	circular_pair_2710	
prodigal	-	3827	4084	258	circular_pair_2710	

26 	
glimmer	-	4051	4173	123	circular_pair_2710	
phanotate	-	4051	4173	123	circular_pair_2710	
						

27 	
glimmer	-	4217	4390	174	circular_pair_2710	
phanotate	-	4217	4390	174	circular_pair_2710	
						

28 	
						
phanotate	+	4400	4546	147	circular_pair_2710	
						

29 	
glimmer	-	4494	4625	132	circular_pair_2710	
						
						

30 	
						
phanotate	+	4537	4650	114	circular_pair_2710	
						

31 	
						
phanotate	+	4666	4767	102	circular_pair_2710	
						

32 	
						
phanotate	+	4760	4870	111	circular_pair_2710	
						

33 	
glimmer	+	4975	5229	255	circular_pair_2710	
phanotate	+	4975	5229	255	circular_pair_2710	
prodigal	+	4975	5229	255	circular_pair_2710	

34 	
						
phanotate	+	5232	5465	234	circular_pair_2710	
prodigal	+	5232	5465	234	circular_pair_2710	

35 	
glimmer	+	5259	5465	207	circular_pair_2710	
						
						

36 	
glimmer	-	5436	5555	120	circular_pair_2710	
						
						

37 	
						
phanotate	+	5488	5577	90	circular_pair_2710	
prodigal	+	5488	5577	90	circular_pair_2710	

38 	
						
phanotate	+	5617	5709	93	circular_pair_2710	
						

39 	
glimmer	-	5631	5756	126	circular_pair_2710	
						
						

40 	
glimmer	+	5745	5867	123	circular_pair_2710	
phanotate	+	5745	5867	123	circular_pair_2710	
prodigal	+	5745	5867	123	circular_pair_2710	

41 	
						
phanotate	-	5969	6097	129	circular_pair_2710	
						

42 	
glimmer	-	6167	6367	201	circular_pair_2710	
						
						

43 	
						
phanotate	-	6167	6553	387	circular_pair_2710	
						

44 	
glimmer	-	6403	6633	231	circular_pair_2710	
						
						

45 	
						
phanotate	-	6620	6715	96	circular_pair_2710	
						

46 	
						
phanotate	-	6696	6785	90	circular_pair_2710	
						

47 	
						
						
prodigal	+	6779	6952	174	circular_pair_2710	

48 	
glimmer	-	6845	7156	312	circular_pair_2710	
						
						

49 	
						
phanotate	-	6845	7543	699	circular_pair_2710	
						

50 	
glimmer	-	7195	7752	558	circular_pair_2710	
						
						

51 	
						
						
prodigal	+	7418	7534	117	circular_pair_2710	

52 	
						
phanotate	+	7576	7695	120	circular_pair_2710	
						

53 	
						
phanotate	+	7706	7810	105	circular_pair_2710	
						

54 	
glimmer	-	7835	7987	153	circular_pair_2710	
						
						

55 	
						
phanotate	+	7926	8048	123	circular_pair_2710	
						

56 	
glimmer	-	8004	8123	120	circular_pair_2710	
						
						

57 	
						
phanotate	+	8050	8292	243	circular_pair_2710	
						

58 	
glimmer	+	8104	8292	189	circular_pair_2710	
						
prodigal	+	8104	8292	189	circular_pair_2710	

59 	
glimmer	-	8420	8707	288	circular_pair_2710	
phanotate	-	8420	8707	288	circular_pair_2710	
						

60 	
						
phanotate	-	8748	8846	99	circular_pair_2710	
						

61 	
glimmer	-	8748	8945	198	circular_pair_2710	
						
						

62 	
						
						
prodigal	+	8833	8937	105	circular_pair_2710	

63 	
						
phanotate	-	8908	9093	186	circular_pair_2710	
						

64 	
glimmer	-	8927	9190	264	circular_pair_2710	
						
						

65 	
						
						
prodigal	+	8949	9059	111	circular_pair_2710	

66 	
glimmer	-	9141	9332	192	circular_pair_2710	
phanotate	-	9141	9332	192	circular_pair_2710	
						

67 	
						
phanotate	-	9372	9464	93	circular_pair_2710	
						

68 	
glimmer	-	9517	9648	132	circular_pair_2710	
phanotate	-	9517	9648	132	circular_pair_2710	
						

69 	
						
phanotate	-	9739	9942	204	circular_pair_2710	
						

70 	
glimmer	-	9764	9907	144	circular_pair_2710	
						
						

71 	
glimmer	-	10002	10151	150	circular_pair_2710	
phanotate	-	10002	10151	150	circular_pair_2710	
						

72 	
glimmer	+	10183	10431	249	circular_pair_2710	
						
						

73 	
						
phanotate	-	10195	10401	207	circular_pair_2710	
						

74 	
						
phanotate	-	10406	10519	114	circular_pair_2710	
						

75 	
						
phanotate	-	10494	10604	111	circular_pair_2710	
						

76 	
						
phanotate	-	10648	10737	90	circular_pair_2710	
						

77 	
glimmer	-	10797	11057	261	circular_pair_2710	
phanotate	-	10797	11057	261	circular_pair_2710	
						

78 	
						
phanotate	-	11075	11167	93	circular_pair_2710	
						

79 	
						
phanotate	+	11314	11403	90	circular_pair_2710	
						

80 	
						
phanotate	-	11452	11604	153	circular_pair_2710	
						

81 	
glimmer	-	11522	11650	129	circular_pair_2710	
						
						

82 	
						
phanotate	-	11610	11720	111	circular_pair_2710	
						

83 	
glimmer	-	11772	11912	141	circular_pair_2710	
phanotate	-	11772	11912	141	circular_pair_2710	
						

84 	
glimmer	-	11928	12053	126	circular_pair_2710	
phanotate	-	11928	12053	126	circular_pair_2710	
						

85 	
glimmer	-	12077	12229	153	circular_pair_2710	
phanotate	-	12077	12229	153	circular_pair_2710	
						

86 	
glimmer	-	12213	12497	285	circular_pair_2710	
phanotate	-	12213	12497	285	circular_pair_2710	
						

87 	
glimmer	-	12565	12717	153	circular_pair_2710	
phanotate	-	12565	12717	153	circular_pair_2710	
						

88 	
						
						
prodigal	+	12707	12877	171	circular_pair_2710	

89 	
						
phanotate	-	12752	12931	180	circular_pair_2710	
						

90 	
glimmer	-	12752	12949	198	circular_pair_2710	
						
						

91 	
						
phanotate	-	12965	13084	120	circular_pair_2710	
						

92 	
						
phanotate	-	13145	13516	372	circular_pair_2710	
prodigal	-	13145	13516	372	circular_pair_2710	

93 	
glimmer	-	13145	13537	393	circular_pair_2710	
						
						

94 	
						
phanotate	-	13506	13607	102	circular_pair_2710	
						

95 	
glimmer	-	13667	13969	303	circular_pair_2710	
phanotate	-	13667	13969	303	circular_pair_2710	
prodigal	-	13667	13969	303	circular_pair_2710	

96 	
						
phanotate	-	14018	14119	102	circular_pair_2710	
						

97 	
glimmer	-	14109	14453	345	circular_pair_2710	
phanotate	-	14109	14453	345	circular_pair_2710	
prodigal	-	14109	14453	345	circular_pair_2710	

98 	
						
phanotate	-	14499	14594	96	circular_pair_2710	
						

99 	
glimmer	+	14523	14741	219	circular_pair_2710	
						
prodigal	+	14523	14741	219	circular_pair_2710	

100 	
						
phanotate	-	14610	14867	258	circular_pair_2710	
						

101 	
						
phanotate	-	14860	14982	123	circular_pair_2710	
						

102 	
						
phanotate	-	15090	15188	99	circular_pair_2710	
						

103 	
						
phanotate	-	15222	15374	153	circular_pair_2710	
						

104 	
						
phanotate	-	15433	15552	120	circular_pair_2710	
						

105 	
glimmer	-	15549	15740	192	circular_pair_2710	
phanotate	-	15549	15740	192	circular_pair_2710	
						

106 	
						
						
prodigal	+	15668	15868	201	circular_pair_2710	

107 	
						
phanotate	-	15827	15919	93	circular_pair_2710	
						

108 	
						
phanotate	-	15982	16089	108	circular_pair_2710	
						

109 	
glimmer	-	16102	16350	249	circular_pair_2710	
phanotate	-	16102	16350	249	circular_pair_2710	
prodigal	-	16102	16350	249	circular_pair_2710	

110 	
						
phanotate	-	16484	16609	126	circular_pair_2710	
						

111 	
						
phanotate	-	16588	16704	117	circular_pair_2710	
						

112 	
glimmer	+	16590	16838	249	circular_pair_2710	
						
						

113 	
						
phanotate	-	16686	16775	90	circular_pair_2710	
						

114 	
						
phanotate	-	16769	16963	195	circular_pair_2710	
prodigal	-	16769	16963	195	circular_pair_2710	

115 	
glimmer	+	16868	16987	120	circular_pair_2710	
						
						

116 	
						
phanotate	-	16993	17082	90	circular_pair_2710	
						

117 	
						
phanotate	-	17103	17219	117	circular_pair_2710	
						

118 	
						
phanotate	-	17194	17340	147	circular_pair_2710	
						

119 	
						
phanotate	-	17351	17497	147	circular_pair_2710	
						

120 	
						
						
prodigal	-	17668	18078	411	circular_pair_2710	

121 	
glimmer	-	17668	18090	423	circular_pair_2710	
phanotate	-	17668	18090	423	circular_pair_2710	
						

122 	
						
phanotate	+	18025	18282	258	circular_pair_2710	
						

123 	
						
phanotate	-	18259	18561	303	circular_pair_2710	
prodigal	-	18259	18561	303	circular_pair_2710	

124 	
						
						
prodigal	-	18548	18682	135	circular_pair_2710	

125 	
glimmer	-	18548	18730	183	circular_pair_2710	
phanotate	-	18548	18730	183	circular_pair_2710	
						

126 	
						
						
prodigal	-	18753	19157	405	circular_pair_2710	

127 	
glimmer	-	18753	19205	453	circular_pair_2710	
phanotate	-	18753	19205	453	circular_pair_2710	
						

128 	
glimmer	+	19324	19551	228	circular_pair_2710	
						
						

129 	
						
phanotate	-	19329	19475	147	circular_pair_2710	
						

130 	
						
phanotate	-	19537	19668	132	circular_pair_2710	
						

131 	
						
phanotate	-	19692	19784	93	circular_pair_2710	
						

132 	
						
phanotate	-	19765	19950	186	circular_pair_2710	
						

133 	
glimmer	+	19917	20174	258	circular_pair_2710	
						
						

134 	
						
phanotate	-	19932	20036	105	circular_pair_2710	
						

135 	
						
						
prodigal	+	19953	20174	222	circular_pair_2710	

136 	
						
phanotate	-	20066	20155	90	circular_pair_2710	
						

137 	
glimmer	-	20182	20415	234	circular_pair_2710	
phanotate	-	20182	20415	234	circular_pair_2710	
						

138 	
						
phanotate	-	20483	20662	180	circular_pair_2710	
						

139 	
						
phanotate	-	20646	20741	96	circular_pair_2710	
						

140 	
glimmer	-	20787	20924	138	circular_pair_2710	
phanotate	-	20787	20924	138	circular_pair_2710	
						

141 	
						
phanotate	-	20940	21071	132	circular_pair_2710	
						

142 	
						
phanotate	-	21196	21288	93	circular_pair_2710	
						

143 	
						
phanotate	+	21283	21372	90	circular_pair_2710	
						

144 	
glimmer	+	21415	21567	153	circular_pair_2710	
phanotate	+	21415	21567	153	circular_pair_2710	
						

145 	
glimmer	+	21560	21697	138	circular_pair_2710	
phanotate	+	21560	21697	138	circular_pair_2710	
prodigal	+	21560	21697	138	circular_pair_2710	

146 	
						
phanotate	+	21720	22190	471	circular_pair_2710	
						

147 	
						
						
prodigal	+	21768	22190	423	circular_pair_2710	

148 	
glimmer	-	21848	22018	171	circular_pair_2710	
						
						

149 	
glimmer	+	22356	22907	552	circular_pair_2710	
phanotate	+	22356	22907	552	circular_pair_2710	
						

150 	
						
						
prodigal	+	22368	22907	540	circular_pair_2710	

151 	
						
phanotate	+	23018	23131	114	circular_pair_2710	
						

152 	
glimmer	+	23068	23406	339	circular_pair_2710	
						
						

153 	
						
phanotate	+	23218	23406	189	circular_pair_2710	
						

154 	
						
phanotate	+	23430	23537	108	circular_pair_2710	
						

155 	
						
						
prodigal	-	23499	24590	1092	circular_pair_2710	

156 	
glimmer	-	23499	24602	1104	circular_pair_2710	
phanotate	-	23499	24602	1104	circular_pair_2710	
						

157 	
						
phanotate	-	24768	24998	231	circular_pair_2710	
						

158 	
glimmer	+	24809	25084	276	circular_pair_2710	
						
						

159 	
						
						
prodigal	+	24845	25084	240	circular_pair_2710	

160 	
						
phanotate	-	25029	25175	147	circular_pair_2710	
						

161 	
glimmer	+	25096	25269	174	circular_pair_2710	
						
						

162 	
						
phanotate	-	25150	25323	174	circular_pair_2710	
						

163 	
glimmer	-	25347	25751	405	circular_pair_2710	
phanotate	-	25347	25751	405	circular_pair_2710	
prodigal	-	25347	25751	405	circular_pair_2710	

164 	
glimmer	+	25821	26165	345	circular_pair_2710	
phanotate	+	25821	26165	345	circular_pair_2710	
prodigal	+	25821	26165	345	circular_pair_2710	

165 	
						
phanotate	+	26155	26256	102	circular_pair_2710	
						

166 	
glimmer	+	26305	26607	303	circular_pair_2710	
phanotate	+	26305	26607	303	circular_pair_2710	
prodigal	+	26305	26607	303	circular_pair_2710	


Gene-call Scores:
Caller	 Contig	 Gene No.	 Left End	 Right End	 Strand	 gcScore
prodigal 	 circular_pair_2710 	 1 	 2 	 73 	 - 	 0.33
phanotate 	 circular_pair_2710 	 1 	 3 	 95 	 + 	 0.33
glimmer 	 circular_pair_2710 	 1 	 106 	 855 	 + 	 1.00
phanotate 	 circular_pair_2710 	 2 	 106 	 855 	 + 	 1.00
prodigal 	 circular_pair_2710 	 2 	 106 	 855 	 + 	 1.00
phanotate 	 circular_pair_2710 	 3 	 866 	 1093 	 + 	 0.83
prodigal 	 circular_pair_2710 	 3 	 866 	 1093 	 + 	 0.83
glimmer 	 circular_pair_2710 	 2 	 1017 	 1301 	 - 	 0.33
phanotate 	 circular_pair_2710 	 4 	 1090 	 1311 	 + 	 0.83
prodigal 	 circular_pair_2710 	 4 	 1090 	 1311 	 + 	 0.83
