CGC_main says, Iterating through fileSet...
CGC_main says, Sorting gene calls for each caller...
CGC_main says, Comparing accross the call sets....
CGC_main says, Merging the gene call sets....
CGC_main says, Comparing across gene call sets....
CGC_main says, Scoring gene calls....
CGC_main says, Identifying gene calls in common...
CGC_main says, printing GFF formatted gene-call file....
CGC_main says, printing report....

GENE-CALL TABLE:

number	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	
74	glimmer	+	22734	23345	612	contig_1207							prodigal	+	22734	23345	612	contig_1207	
75							phanotate	+	23202	23345	144	contig_1207							
76							phanotate	+	23335	23526	192	contig_1207							
77	glimmer	+	23526	23978	453	contig_1207	phanotate	+	23526	23978	453	contig_1207	prodigal	+	23526	23978	453	contig_1207	
78							phanotate	+	24000	24092	93	contig_1207							
79							phanotate	+	24079	24168	90	contig_1207							
80	glimmer	-	24097	24444	348	contig_1207													
81							phanotate	+	24332	24460	129	contig_1207							
82							phanotate	-	24673	24822	150	contig_1207							
83	glimmer	+	24874	26211	1338	contig_1207	phanotate	+	24874	26211	1338	contig_1207	prodigal	+	24874	26211	1338	contig_1207	
84							phanotate	-	26212	26418	207	contig_1207							
85	glimmer	+	26245	26505	261	contig_1207													
86													prodigal	+	26257	26505	249	contig_1207	
87							phanotate	-	26453	26617	165	contig_1207							
88													prodigal	-	26453	26659	207	contig_1207	
89	glimmer	-	26646	27215	570	contig_1207	phanotate	-	26646	27215	570	contig_1207	prodigal	-	26646	27215	570	contig_1207	
90	glimmer	-	27202	27669	468	contig_1207	phanotate	-	27202	27669	468	contig_1207	prodigal	-	27202	27669	468	contig_1207	
91	glimmer	-	27669	28187	519	contig_1207	phanotate	-	27669	28187	519	contig_1207	prodigal	-	27669	28187	519	contig_1207	
92	glimmer	-	28184	28639	456	contig_1207													
93							phanotate	-	28184	28684	501	contig_1207	prodigal	-	28184	28684	501	contig_1207	
94	glimmer	-	28674	28865	192	contig_1207	phanotate	-	28674	28865	192	contig_1207	prodigal	-	28674	28865	192	contig_1207	
95							phanotate	-	28865	29398	534	contig_1207	prodigal	-	28865	29398	534	contig_1207	
96	glimmer	-	28865	29428	564	contig_1207													
97	glimmer	-	29481	30308	828	contig_1207	phanotate	-	29481	30308	828	contig_1207	prodigal	-	29481	30308	828	contig_1207	
98	glimmer	-	30362	30772	411	contig_1207	phanotate	-	30362	30772	411	contig_1207	prodigal	-	30362	30772	411	contig_1207	
99							phanotate	-	30769	30882	114	contig_1207							
100	glimmer	+	30903	31139	237	contig_1207							prodigal	+	30903	31139	237	contig_1207	
101							phanotate	-	30954	31064	111	contig_1207							
102							phanotate	-	31107	31421	315	contig_1207	prodigal	-	31107	31421	315	contig_1207	
103	glimmer	-	31107	31424	318	contig_1207													
104							phanotate	-	31595	31939	345	contig_1207							
105	glimmer	-	31722	31841	120	contig_1207													
106													prodigal	-	31722	31964	243	contig_1207	
107	glimmer	-	31961	32974	1014	contig_1207	phanotate	-	31961	32974	1014	contig_1207	prodigal	-	31961	32974	1014	contig_1207	
108							phanotate	-	32971	33150	180	contig_1207	prodigal	-	32971	33150	180	contig_1207	
109	glimmer	+	33025	33153	129	contig_1207													
110	glimmer	-	33150	33941	792	contig_1207													
111							phanotate	-	33150	33971	822	contig_1207	prodigal	-	33150	33971	822	contig_1207	
112	glimmer	-	33964	34080	117	contig_1207													
113							phanotate	-	33964	34152	189	contig_1207	prodigal	-	33964	34152	189	contig_1207	
114	glimmer	-	34157	34705	549	contig_1207	phanotate	-	34157	34705	549	contig_1207	prodigal	-	34157	34705	549	contig_1207	
115							phanotate	+	34793	35251	459	contig_1207	prodigal	+	34793	35251	459	contig_1207	
116	glimmer	-	34989	35465	477	contig_1207													
117							phanotate	+	35407	35514	108	contig_1207							
118													prodigal	-	35536	35793	258	contig_1207	
119							phanotate	+	35643	35849	207	contig_1207							
120	glimmer	+	36079	36396	318	contig_1207													
121							phanotate	+	36082	36396	315	contig_1207	prodigal	+	36082	36396	315	contig_1207	
122	glimmer	-	36364	36600	237	contig_1207							prodigal	-	36364	36600	237	contig_1207	
123							phanotate	+	36439	36549	111	contig_1207							
124							phanotate	+	36621	36734	114	contig_1207							
125	glimmer	+	36735	37163	429	contig_1207													
126							phanotate	+	36792	37163	372	contig_1207	prodigal	+	36792	37163	372	contig_1207	
127	glimmer	+	37217	38044	828	contig_1207	phanotate	+	37217	38044	828	contig_1207	prodigal	+	37217	38044	828	contig_1207	
128	glimmer	+	38097	38660	564	contig_1207													
129							phanotate	+	38127	38660	534	contig_1207	prodigal	+	38127	38660	534	contig_1207	
130	glimmer	+	38660	38851	192	contig_1207	phanotate	+	38660	38851	192	contig_1207	prodigal	+	38660	38851	192	contig_1207	
131							phanotate	+	38841	39341	501	contig_1207	prodigal	+	38841	39341	501	contig_1207	
132	glimmer	+	38886	39341	456	contig_1207													
133	glimmer	+	39338	39856	519	contig_1207	phanotate	+	39338	39856	519	contig_1207	prodigal	+	39338	39856	519	contig_1207	
134	glimmer	+	39856	40323	468	contig_1207	phanotate	+	39856	40323	468	contig_1207	prodigal	+	39856	40323	468	contig_1207	
135	glimmer	+	40310	40879	570	contig_1207	phanotate	+	40310	40879	570	contig_1207	prodigal	+	40310	40879	570	contig_1207	
136							phanotate	+	40908	41039	132	contig_1207							
137	glimmer	+	40997	41323	327	contig_1207													
138							phanotate	+	41087	41323	237	contig_1207							
139							phanotate	-	41328	41420	93	contig_1207							
140	glimmer	-	41442	41894	453	contig_1207	phanotate	-	41442	41894	453	contig_1207	prodigal	-	41442	41894	453	contig_1207	
141							phanotate	-	41894	42220	327	contig_1207							
142													prodigal	-	41894	42688	795	contig_1207	
143	glimmer	-	41894	42691	798	contig_1207													
144							phanotate	+	42204	43259	1056	contig_1207							
145	glimmer	-	42675	43262	588	contig_1207							prodigal	-	42675	43262	588	contig_1207	
146	glimmer	-	43266	43733	468	contig_1207													
147							phanotate	-	43266	43781	516	contig_1207	prodigal	-	43266	43781	516	contig_1207	
148	glimmer	-	43730	44233	504	contig_1207	phanotate	-	43730	44233	504	contig_1207	prodigal	-	43730	44233	504	contig_1207	
149	glimmer	-	44230	44766	537	contig_1207	phanotate	-	44230	44766	537	contig_1207	prodigal	-	44230	44766	537	contig_1207	
150	glimmer	-	44766	45836	1071	contig_1207	phanotate	-	44766	45836	1071	contig_1207	prodigal	-	44766	45836	1071	contig_1207	
151	glimmer	-	45833	47134	1302	contig_1207	phanotate	-	45833	47134	1302	contig_1207	prodigal	-	45833	47134	1302	contig_1207	
152							phanotate	-	47170	49017	1848	contig_1207							
153	glimmer	-	47170	49077	1908	contig_1207							prodigal	-	47170	49077	1908	contig_1207	
154	glimmer	-	49163	49486	324	contig_1207	phanotate	-	49163	49486	324	contig_1207	prodigal	-	49163	49486	324	contig_1207	
155	glimmer	-	49483	49839	357	contig_1207	phanotate	-	49483	49839	357	contig_1207	prodigal	-	49483	49839	357	contig_1207	
156							phanotate	-	49839	50681	843	contig_1207							
157	glimmer	-	49839	50729	891	contig_1207													
158													prodigal	-	49839	50753	915	contig_1207	
The following gene callers were considered:
, glimmer
, phanotate
, prodigal

The number of distinct gene calls over all gene callers is 158
The number of gene calls in common among all callers is 39
The number of unique (non-matching) gene calls is 82
Caller glimmer produced 88 gene calls.
Caller glimmer gene-call length stats:  min: 117 , max: 1908 , ave: 509.45454545454544
Caller phanotate produced 108 gene calls.
Caller phanotate gene-call length stats:  min: 90 , max: 1848 , ave: 443.25
Caller prodigal produced 77 gene calls.
Caller prodigal gene-call length stats:  min: 171 , max: 1908 , ave: 571.1298701298701

Gene-call Table:
count	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	

1 	
						
phanotate	-	3	602	600	contig_1207	
prodigal	-	3	602	600	contig_1207	

2 	
						
phanotate	-	586	720	135	contig_1207	
						

3 	
glimmer	-	599	772	174	contig_1207	
						
						

4 	
glimmer	-	776	1336	561	contig_1207	
phanotate	-	776	1336	561	contig_1207	
prodigal	-	776	1336	561	contig_1207	

5 	
glimmer	-	1333	1611	279	contig_1207	
						
						

6 	
						
phanotate	-	1333	1851	519	contig_1207	
prodigal	-	1333	1851	519	contig_1207	

7 	
glimmer	+	1717	1833	117	contig_1207	
						
						

8 	
glimmer	-	1823	2233	411	contig_1207	
phanotate	-	1823	2233	411	contig_1207	
prodigal	-	1823	2233	411	contig_1207	

9 	
glimmer	-	2230	2553	324	contig_1207	
phanotate	-	2230	2553	324	contig_1207	
prodigal	-	2230	2553	324	contig_1207	

10 	
						
phanotate	-	2634	3578	945	contig_1207	
prodigal	-	2634	3578	945	contig_1207	

11 	
glimmer	-	2634	3593	960	contig_1207	
						
						

12 	
glimmer	-	3554	3874	321	contig_1207	
phanotate	-	3554	3874	321	contig_1207	
prodigal	-	3554	3874	321	contig_1207	

13 	
glimmer	-	3884	4153	270	contig_1207	
phanotate	-	3884	4153	270	contig_1207	
						

14 	
						
phanotate	-	4143	4235	93	contig_1207	
						

15 	
						
phanotate	-	4232	4321	90	contig_1207	
						

16 	
						
phanotate	-	4352	4486	135	contig_1207	
						

17 	
glimmer	-	4483	4914	432	contig_1207	
phanotate	-	4483	4914	432	contig_1207	
						

18 	
						
						
prodigal	-	4483	5040	558	contig_1207	

19 	
glimmer	-	4988	5323	336	contig_1207	
phanotate	-	4988	5323	336	contig_1207	
prodigal	-	4988	5323	336	contig_1207	

20 	
glimmer	-	5331	5501	171	contig_1207	
						
						

21 	
						
phanotate	-	5331	5873	543	contig_1207	
prodigal	-	5331	5873	543	contig_1207	

22 	
glimmer	-	5498	5800	303	contig_1207	
						
						

23 	
glimmer	-	5926	6075	150	contig_1207	
phanotate	-	5926	6075	150	contig_1207	
						

24 	
						
phanotate	+	6077	6169	93	contig_1207	
						

25 	
glimmer	+	6166	6864	699	contig_1207	
phanotate	+	6166	6864	699	contig_1207	
						

26 	
						
						
prodigal	+	6175	6864	690	contig_1207	

27 	
glimmer	+	6928	7344	417	contig_1207	
						
						

28 	
						
phanotate	+	6944	7057	114	contig_1207	
						

29 	
						
phanotate	+	7139	7408	270	contig_1207	
						

30 	
glimmer	+	7424	7582	159	contig_1207	
phanotate	+	7424	7582	159	contig_1207	
						

31 	
						
phanotate	+	7570	7758	189	contig_1207	
						

32 	
glimmer	+	7579	7758	180	contig_1207	
						
prodigal	+	7579	7758	180	contig_1207	

33 	
glimmer	+	7749	8042	294	contig_1207	
phanotate	+	7749	8042	294	contig_1207	
						

34 	
						
phanotate	+	8039	8155	117	contig_1207	
						

35 	
						
phanotate	+	8152	8277	126	contig_1207	
						

36 	
						
phanotate	+	8447	8629	183	contig_1207	
						

37 	
						
phanotate	+	8626	8715	90	contig_1207	
						

38 	
glimmer	+	8820	9110	291	contig_1207	
phanotate	+	8820	9110	291	contig_1207	
						

39 	
glimmer	+	9112	9246	135	contig_1207	
						
						

40 	
						
phanotate	+	9176	9289	114	contig_1207	
						

41 	
glimmer	-	9328	9585	258	contig_1207	
						
prodigal	-	9328	9585	258	contig_1207	

42 	
						
phanotate	+	9349	9597	249	contig_1207	
						

43 	
						
phanotate	+	9567	9683	117	contig_1207	
						

44 	
						
						
prodigal	+	9728	10189	462	contig_1207	

45 	
glimmer	+	9758	10189	432	contig_1207	
phanotate	+	9758	10189	432	contig_1207	
						

46 	
						
phanotate	+	10182	10373	192	contig_1207	
prodigal	+	10182	10373	192	contig_1207	

47 	
glimmer	+	10218	10373	156	contig_1207	
						
						

48 	
						
						
prodigal	+	10348	10518	171	contig_1207	

49 	
glimmer	+	10354	10518	165	contig_1207	
phanotate	+	10354	10518	165	contig_1207	
						

50 	
glimmer	+	10515	10784	270	contig_1207	
phanotate	+	10515	10784	270	contig_1207	
prodigal	+	10515	10784	270	contig_1207	

51 	
glimmer	+	10794	12032	1239	contig_1207	
phanotate	+	10794	12032	1239	contig_1207	
prodigal	+	10794	12032	1239	contig_1207	

52 	
glimmer	+	12113	12436	324	contig_1207	
phanotate	+	12113	12436	324	contig_1207	
prodigal	+	12113	12436	324	contig_1207	

53 	
glimmer	+	12433	12843	411	contig_1207	
phanotate	+	12433	12843	411	contig_1207	
prodigal	+	12433	12843	411	contig_1207	

54 	
						
phanotate	+	12815	13333	519	contig_1207	
prodigal	+	12815	13333	519	contig_1207	

55 	
glimmer	-	12833	12949	117	contig_1207	
						
						

56 	
glimmer	+	13055	13333	279	contig_1207	
						
						

57 	
glimmer	+	13330	13890	561	contig_1207	
phanotate	+	13330	13890	561	contig_1207	
prodigal	+	13330	13890	561	contig_1207	

58 	
glimmer	+	13894	14067	174	contig_1207	
						
						

59 	
						
phanotate	+	13946	14080	135	contig_1207	
						

60 	
glimmer	+	14064	15581	1518	contig_1207	
phanotate	+	14064	15581	1518	contig_1207	
prodigal	+	14064	15581	1518	contig_1207	

61 	
glimmer	+	15581	15937	357	contig_1207	
phanotate	+	15581	15937	357	contig_1207	
prodigal	+	15581	15937	357	contig_1207	

62 	
glimmer	+	15934	16257	324	contig_1207	
phanotate	+	15934	16257	324	contig_1207	
prodigal	+	15934	16257	324	contig_1207	

63 	
						
phanotate	+	16254	16349	96	contig_1207	
						

64 	
glimmer	+	16342	18249	1908	contig_1207	
						
prodigal	+	16342	18249	1908	contig_1207	

65 	
						
phanotate	+	16402	18249	1848	contig_1207	
						

66 	
glimmer	+	18285	19586	1302	contig_1207	
phanotate	+	18285	19586	1302	contig_1207	
prodigal	+	18285	19586	1302	contig_1207	

67 	
glimmer	+	19583	20653	1071	contig_1207	
phanotate	+	19583	20653	1071	contig_1207	
prodigal	+	19583	20653	1071	contig_1207	

68 	
glimmer	+	20653	21189	537	contig_1207	
phanotate	+	20653	21189	537	contig_1207	
prodigal	+	20653	21189	537	contig_1207	

69 	
glimmer	+	21186	21692	507	contig_1207	
phanotate	+	21186	21692	507	contig_1207	
prodigal	+	21186	21692	507	contig_1207	

70 	
						
phanotate	+	21641	22156	516	contig_1207	
prodigal	+	21641	22156	516	contig_1207	

71 	
glimmer	+	21689	22156	468	contig_1207	
						
						

72 	
glimmer	+	22160	22747	588	contig_1207	
						
prodigal	+	22160	22747	588	contig_1207	

73 	
						
phanotate	-	22163	23218	1056	contig_1207	
						

74 	
glimmer	+	22734	23345	612	contig_1207	
						
prodigal	+	22734	23345	612	contig_1207	

75 	
						
phanotate	+	23202	23345	144	contig_1207	
						

76 	
						
phanotate	+	23335	23526	192	contig_1207	
						

77 	
glimmer	+	23526	23978	453	contig_1207	
phanotate	+	23526	23978	453	contig_1207	
prodigal	+	23526	23978	453	contig_1207	

78 	
						
phanotate	+	24000	24092	93	contig_1207	
						

79 	
						
phanotate	+	24079	24168	90	contig_1207	
						

80 	
glimmer	-	24097	24444	348	contig_1207	
						
						

81 	
						
phanotate	+	24332	24460	129	contig_1207	
						

82 	
						
phanotate	-	24673	24822	150	contig_1207	
						

83 	
glimmer	+	24874	26211	1338	contig_1207	
phanotate	+	24874	26211	1338	contig_1207	
prodigal	+	24874	26211	1338	contig_1207	

84 	
						
phanotate	-	26212	26418	207	contig_1207	
						

85 	
glimmer	+	26245	26505	261	contig_1207	
						
						

86 	
						
						
prodigal	+	26257	26505	249	contig_1207	

87 	
						
phanotate	-	26453	26617	165	contig_1207	
						

88 	
						
						
prodigal	-	26453	26659	207	contig_1207	

89 	
glimmer	-	26646	27215	570	contig_1207	
phanotate	-	26646	27215	570	contig_1207	
prodigal	-	26646	27215	570	contig_1207	

90 	
glimmer	-	27202	27669	468	contig_1207	
phanotate	-	27202	27669	468	contig_1207	
prodigal	-	27202	27669	468	contig_1207	

91 	
glimmer	-	27669	28187	519	contig_1207	
phanotate	-	27669	28187	519	contig_1207	
prodigal	-	27669	28187	519	contig_1207	

92 	
glimmer	-	28184	28639	456	contig_1207	
						
						

93 	
						
phanotate	-	28184	28684	501	contig_1207	
prodigal	-	28184	28684	501	contig_1207	

94 	
glimmer	-	28674	28865	192	contig_1207	
phanotate	-	28674	28865	192	contig_1207	
prodigal	-	28674	28865	192	contig_1207	

95 	
						
phanotate	-	28865	29398	534	contig_1207	
prodigal	-	28865	29398	534	contig_1207	

96 	
glimmer	-	28865	29428	564	contig_1207	
						
						

97 	
glimmer	-	29481	30308	828	contig_1207	
phanotate	-	29481	30308	828	contig_1207	
prodigal	-	29481	30308	828	contig_1207	

98 	
glimmer	-	30362	30772	411	contig_1207	
phanotate	-	30362	30772	411	contig_1207	
prodigal	-	30362	30772	411	contig_1207	

99 	
						
phanotate	-	30769	30882	114	contig_1207	
						

100 	
glimmer	+	30903	31139	237	contig_1207	
						
prodigal	+	30903	31139	237	contig_1207	

101 	
						
phanotate	-	30954	31064	111	contig_1207	
						

102 	
						
phanotate	-	31107	31421	315	contig_1207	
prodigal	-	31107	31421	315	contig_1207	

103 	
glimmer	-	31107	31424	318	contig_1207	
						
						

104 	
						
phanotate	-	31595	31939	345	contig_1207	
						

105 	
glimmer	-	31722	31841	120	contig_1207	
						
						

106 	
						
						
prodigal	-	31722	31964	243	contig_1207	

107 	
glimmer	-	31961	32974	1014	contig_1207	
phanotate	-	31961	32974	1014	contig_1207	
prodigal	-	31961	32974	1014	contig_1207	

108 	
						
phanotate	-	32971	33150	180	contig_1207	
prodigal	-	32971	33150	180	contig_1207	

109 	
glimmer	+	33025	33153	129	contig_1207	
						
						

110 	
glimmer	-	33150	33941	792	contig_1207	
						
						

111 	
						
phanotate	-	33150	33971	822	contig_1207	
prodigal	-	33150	33971	822	contig_1207	

112 	
glimmer	-	33964	34080	117	contig_1207	
						
						

113 	
						
phanotate	-	33964	34152	189	contig_1207	
prodigal	-	33964	34152	189	contig_1207	

114 	
glimmer	-	34157	34705	549	contig_1207	
phanotate	-	34157	34705	549	contig_1207	
prodigal	-	34157	34705	549	contig_1207	

115 	
						
phanotate	+	34793	35251	459	contig_1207	
prodigal	+	34793	35251	459	contig_1207	

116 	
glimmer	-	34989	35465	477	contig_1207	
						
						

117 	
						
phanotate	+	35407	35514	108	contig_1207	
						

118 	
						
						
prodigal	-	35536	35793	258	contig_1207	

119 	
						
phanotate	+	35643	35849	207	contig_1207	
						

120 	
glimmer	+	36079	36396	318	contig_1207	
						
						

121 	
						
phanotate	+	36082	36396	315	contig_1207	
prodigal	+	36082	36396	315	contig_1207	

122 	
glimmer	-	36364	36600	237	contig_1207	
						
prodigal	-	36364	36600	237	contig_1207	

123 	
						
phanotate	+	36439	36549	111	contig_1207	
						

124 	
						
phanotate	+	36621	36734	114	contig_1207	
						

125 	
glimmer	+	36735	37163	429	contig_1207	
						
						

126 	
						
phanotate	+	36792	37163	372	contig_1207	
prodigal	+	36792	37163	372	contig_1207	

127 	
glimmer	+	37217	38044	828	contig_1207	
phanotate	+	37217	38044	828	contig_1207	
prodigal	+	37217	38044	828	contig_1207	

128 	
glimmer	+	38097	38660	564	contig_1207	
						
						

129 	
						
phanotate	+	38127	38660	534	contig_1207	
prodigal	+	38127	38660	534	contig_1207	

130 	
glimmer	+	38660	38851	192	contig_1207	
phanotate	+	38660	38851	192	contig_1207	
prodigal	+	38660	38851	192	contig_1207	

131 	
						
phanotate	+	38841	39341	501	contig_1207	
prodigal	+	38841	39341	501	contig_1207	

132 	
glimmer	+	38886	39341	456	contig_1207	
						
						

133 	
glimmer	+	39338	39856	519	contig_1207	
phanotate	+	39338	39856	519	contig_1207	
prodigal	+	39338	39856	519	contig_1207	

134 	
glimmer	+	39856	40323	468	contig_1207	
phanotate	+	39856	40323	468	contig_1207	
prodigal	+	39856	40323	468	contig_1207	

135 	
glimmer	+	40310	40879	570	contig_1207	
phanotate	+	40310	40879	570	contig_1207	
prodigal	+	40310	40879	570	contig_1207	

136 	
						
phanotate	+	40908	41039	132	contig_1207	
						

137 	
glimmer	+	40997	41323	327	contig_1207	
						
						

138 	
						
phanotate	+	41087	41323	237	contig_1207	
						

139 	
						
phanotate	-	41328	41420	93	contig_1207	
						

140 	
glimmer	-	41442	41894	453	contig_1207	
phanotate	-	41442	41894	453	contig_1207	
prodigal	-	41442	41894	453	contig_1207	

141 	
						
phanotate	-	41894	42220	327	contig_1207	
						

142 	
						
						
prodigal	-	41894	42688	795	contig_1207	

143 	
glimmer	-	41894	42691	798	contig_1207	
						
						

144 	
						
phanotate	+	42204	43259	1056	contig_1207	
						

145 	
glimmer	-	42675	43262	588	contig_1207	
						
prodigal	-	42675	43262	588	contig_1207	

146 	
glimmer	-	43266	43733	468	contig_1207	
						
						

147 	
						
phanotate	-	43266	43781	516	contig_1207	
prodigal	-	43266	43781	516	contig_1207	

148 	
glimmer	-	43730	44233	504	contig_1207	
phanotate	-	43730	44233	504	contig_1207	
prodigal	-	43730	44233	504	contig_1207	

149 	
glimmer	-	44230	44766	537	contig_1207	
phanotate	-	44230	44766	537	contig_1207	
prodigal	-	44230	44766	537	contig_1207	

150 	
glimmer	-	44766	45836	1071	contig_1207	
phanotate	-	44766	45836	1071	contig_1207	
prodigal	-	44766	45836	1071	contig_1207	

151 	
glimmer	-	45833	47134	1302	contig_1207	
phanotate	-	45833	47134	1302	contig_1207	
prodigal	-	45833	47134	1302	contig_1207	

152 	
						
