contig_1147_26,contig_1147,hypothetical
contig_1147_27,contig_1147,hypothetical
contig_1147_28,contig_1147,hypothetical
contig_1147_29,contig_1147,xerD
contig_1147_30,contig_1147,hypothetical
contig_1147_31,contig_1147,hypothetical
contig_1484_1,contig_1484,hypothetical
contig_1484_2,contig_1484,sp_P07541_PKG16_BPPZA
contig_1484_3,contig_1484,sp_P07541_PKG16_BPPZA
contig_1484_4,contig_1484,hypothetical
contig_1484_5,contig_1484,sp_P07541_PKG16_BPPZA
contig_1484_6,contig_1484,hypothetical
contig_2601_1,contig_2601,REFSEQ
contig_2601_2,contig_2601,hypothetical
contig_2601_3,contig_2601,hypothetical
contig_2601_4,contig_2601,REFSEQ
contig_2601_5,contig_2601,sp_O48429_REGQ_BPH19
contig_2601_6,contig_2601,REFSEQ
contig_2601_7,contig_2601,radD
contig_2601_8,contig_2601,hypothetical
contig_2601_9,contig_2601,radD
contig_2601_10,contig_2601,REFSEQ
contig_3075_1,contig_3075,sp_Q6QGE9_BPPB3_BPT5
contig_3075_2,contig_3075,hypothetical
contig_3075_3,contig_3075,hypothetical
contig_3075_4,contig_3075,hypothetical
contig_3075_5,contig_3075,sp_Q6QGE9_BPPB3_BPT5
contig_3075_6,contig_3075,hypothetical
contig_3075_7,contig_3075,hypothetical
contig_3075_8,contig_3075,hypothetical
contig_2639_1,contig_2639,hypothetical
contig_2639_2,contig_2639,sp_P03740_TFA_LAMBD
contig_2639_3,contig_2639,hypothetical
contig_2639_4,contig_2639,hypothetical
contig_2639_5,contig_2639,hypothetical
contig_2639_6,contig_2639,hypothetical
contig_2639_7,contig_2639,hypothetical
contig_2639_8,contig_2639,sp_P44193_Y1422_HAEIN
contig_2639_9,contig_2639,hypothetical
contig_2639_10,contig_2639,hypothetical
contig_2639_11,contig_2639,hypothetical
contig_2639_12,contig_2639,REFSEQ
contig_2639_13,contig_2639,hypothetical
contig_2639_14,contig_2639,REFSEQ
contig_2639_15,contig_2639,hypothetical
contig_2639_16,contig_2639,Phage
contig_2639_17,contig_2639,Phage
contig_2639_18,contig_2639,hypothetical
contig_2639_19,contig_2639,hypothetical
contig_2639_20,contig_2639,sp_P51767_BPJ_BPP2
contig_2639_21,contig_2639,hypothetical
contig_2639_22,contig_2639,K06903
contig_2639_23,contig_2639,hypothetical
contig_2639_24,contig_2639,hypothetical
contig_2639_25,contig_2639,hypothetical
contig_2639_26,contig_2639,hypothetical
contig_2639_27,contig_2639,K06905
contig_2639_28,contig_2639,hypothetical
contig_2639_29,contig_2639,hypothetical
contig_2639_30,contig_2639,hypothetical
contig_2639_31,contig_2639,hypothetical
contig_2639_32,contig_2639,REFSEQ
contig_2639_33,contig_2639,REFSEQ
contig_1817_1,contig_1817,hypothetical
contig_1817_2,contig_1817,REFSEQ
contig_1817_3,contig_1817,REFSEQ
contig_1817_4,contig_1817,REFSEQ
contig_1817_5,contig_1817,REFSEQ
contig_1817_6,contig_1817,REFSEQ
contig_1928_1,contig_1928,hypothetical
contig_1928_2,contig_1928,hypothetical
contig_1928_3,contig_1928,int
contig_1928_4,contig_1928,REFSEQ
contig_1928_5,contig_1928,lexA
contig_1928_6,contig_1928,lexA
contig_1928_7,contig_1928,lexA
contig_1928_8,contig_1928,hypothetical
contig_1928_9,contig_1928,REFSEQ
contig_1928_10,contig_1928,hypothetical
contig_1928_11,contig_1928,REFSEQ
contig_1928_12,contig_1928,sp_P04892_ERF_BPP22
contig_1928_13,contig_1928,REFSEQ
contig_1928_14,contig_1928,dnaC
contig_1928_15,contig_1928,hypothetical
contig_1928_16,contig_1928,hypothetical
contig_1928_17,contig_1928,sp_P21417_Y23K_BPP22
contig_1928_18,contig_1928,hypothetical
contig_1928_19,contig_1928,K07729
contig_1928_20,contig_1928,hypothetical
contig_1928_21,contig_1928,hypothetical
contig_1928_22,contig_1928,hypothetical
contig_1928_23,contig_1928,hypothetical
contig_1928_24,contig_1928,hypothetical
contig_1928_25,contig_1928,REFSEQ
contig_1928_26,contig_1928,hypothetical
contig_1928_27,contig_1928,ssb
contig_1928_28,contig_1928,hypothetical
contig_1928_29,contig_1928,hypothetical
contig_1928_30,contig_1928,sp_Q9MCN8_RUSA_BPHK7
contig_1928_31,contig_1928,hypothetical
contig_1928_32,contig_1928,sp_O34055_ARPU_BPO12
contig_1928_33,contig_1928,hypothetical
contig_1928_34,contig_1928,hypothetical
contig_1928_35,contig_1928,xtmA
contig_1928_36,contig_1928,sp_P10310_TERL_BPT3
contig_1928_37,contig_1928,K09961
contig_1928_38,contig_1928,K09961
contig_1928_39,contig_1928,hypothetical
contig_1928_40,contig_1928,K09961
contig_1928_41,contig_1928,sp_P71385_Y1407_HAEIN
contig_1928_42,contig_1928,mltD
contig_1928_43,contig_1928,K09960
contig_1928_44,contig_1928,REFSEQ
contig_1928_45,contig_1928,sp_A0A0U5AF03_CAPSD_BPK22
contig_2425_1,contig_2425,hypothetical
contig_2425_2,contig_2425,hypothetical
contig_2425_3,contig_2425,hypothetical
contig_2425_4,contig_2425,REFSEQ
contig_2425_5,contig_2425,hypothetical
contig_2425_6,contig_2425,hypothetical
contig_2425_7,contig_2425,hypothetical
contig_2425_8,contig_2425,REFSEQ
contig_2425_9,contig_2425,hypothetical
contig_2425_10,contig_2425,K06919
contig_2425_11,contig_2425,REFSEQ
contig_2425_12,contig_2425,hypothetical
contig_2425_13,contig_2425,REFSEQ
contig_2425_14,contig_2425,hypothetical
contig_2425_15,contig_2425,REFSEQ
contig_2425_16,contig_2425,REFSEQ
contig_2425_17,contig_2425,hypothetical
contig_2425_18,contig_2425,REFSEQ
contig_2425_19,contig_2425,hypothetical
contig_2425_20,contig_2425,hypothetical
contig_2425_21,contig_2425,hypothetical
contig_2425_22,contig_2425,hypothetical
contig_2425_23,contig_2425,hypothetical
contig_2425_24,contig_2425,E2_7.4.8
contig_2425_25,contig_2425,hypothetical
contig_2425_26,contig_2425,REFSEQ
contig_2425_27,contig_2425,hypothetical
contig_2425_28,contig_2425,hypothetical
contig_2425_29,contig_2425,REFSEQ
contig_2425_30,contig_2425,hypothetical
contig_2425_31,contig_2425,hypothetical
contig_2425_32,contig_2425,hypothetical
contig_2425_33,contig_2425,hypothetical
contig_2425_34,contig_2425,hypothetical
contig_2425_35,contig_2425,hypothetical
contig_2425_36,contig_2425,sp_Q05235_VG28_BPML5
contig_2425_37,contig_2425,Phage
contig_2425_38,contig_2425,hypothetical
contig_1092_1,contig_1092,PEO1
contig_1092_2,contig_1092,sp_P03781_NUCK_BPT7
contig_1092_3,contig_1092,REFSEQ
contig_1092_4,contig_1092,hypothetical
contig_1092_5,contig_1092,PEO1
contig_1092_6,contig_1092,sp_P04520_PRIM_BPT4
contig_1092_7,contig_1092,REFSEQ
contig_1092_8,contig_1092,REFSEQ
contig_1092_9,contig_1092,hypothetical
contig_1092_10,contig_1092,lexA
contig_1092_11,contig_1092,hypothetical
contig_1092_12,contig_1092,hypothetical
contig_1092_13,contig_1092,pipB2
contig_1092_14,contig_1092,recE
contig_1092_15,contig_1092,REFSEQ
contig_1092_16,contig_1092,hypothetical
contig_1092_17,contig_1092,rdgC
contig_1092_18,contig_1092,rdgC
contig_1092_19,contig_1092,csrA
contig_1092_20,contig_1092,hypothetical
contig_1092_21,contig_1092,hypothetical
contig_1634_1,contig_1634,hypothetical
contig_1634_2,contig_1634,hypothetical
contig_1634_3,contig_1634,REFSEQ
contig_1634_4,contig_1634,REFSEQ
contig_1634_5,contig_1634,sp_P21318_YR7D_ECOLX
contig_1634_6,contig_1634,sp_P51715_YO13_BPHC1
contig_1634_7,contig_1634,hypothetical
contig_1634_8,contig_1634,int
contig_1634_9,contig_1634,hypothetical
contig_1634_10,contig_1634,Domain
contig_1634_11,contig_1634,Domain
contig_1634_12,contig_1634,hypothetical
contig_1634_13,contig_1634,hypothetical
contig_2066_1,contig_2066,hypothetical
contig_2066_2,contig_2066,polA
contig_2066_3,contig_2066,REFSEQ
contig_2066_4,contig_2066,REFSEQ
contig_2872_1,contig_2872,hypothetical
contig_2872_2,contig_2872,hypothetical
contig_2872_3,contig_2872,hypothetical
contig_2872_4,contig_2872,xtmB
contig_2872_5,contig_2872,hypothetical
contig_2872_6,contig_2872,hypothetical
contig_2872_7,contig_2872,acm
contig_2872_8,contig_2872,hypothetical
contig_2872_9,contig_2872,REFSEQ
contig_2872_10,contig_2872,hypothetical
contig_2872_11,contig_2872,hypothetical
contig_2872_12,contig_2872,hypothetical
contig_2872_13,contig_2872,hypothetical
contig_2872_14,contig_2872,hypothetical
contig_2872_15,contig_2872,hypothetical
contig_2872_16,contig_2872,hypothetical
contig_2872_17,contig_2872,hypothetical
contig_2872_18,contig_2872,REFSEQ
contig_2872_19,contig_2872,DNMT1
contig_2872_20,contig_2872,hypothetical
contig_2872_21,contig_2872,hypothetical
contig_2872_22,contig_2872,rusA
contig_2872_23,contig_2872,hypothetical
contig_2872_24,contig_2872,hypothetical
contig_2872_25,contig_2872,hypothetical
contig_2872_26,contig_2872,sp_P04892_ERF_BPP22
contig_2872_27,contig_2872,hypothetical
contig_2872_28,contig_2872,hypothetical
scaffold_1397_1,scaffold_1397,hypothetical
scaffold_1397_2,scaffold_1397,hypothetical
scaffold_1397_3,scaffold_1397,hypothetical
scaffold_1397_4,scaffold_1397,int
scaffold_1397_5,scaffold_1397,hypothetical
scaffold_1397_6,scaffold_1397,hypothetical
scaffold_1397_7,scaffold_1397,Putative
scaffold_1397_8,scaffold_1397,int
scaffold_1397_9,scaffold_1397,hypothetical
scaffold_1397_10,scaffold_1397,hypothetical
scaffold_1397_11,scaffold_1397,hypothetical
scaffold_1397_12,scaffold_1397,REFSEQ
scaffold_1397_13,scaffold_1397,hypothetical
scaffold_1397_14,scaffold_1397,xlyAB
scaffold_1397_15,scaffold_1397,xlyAB
scaffold_1397_16,scaffold_1397,hypothetical
scaffold_1397_17,scaffold_1397,REFSEQ
scaffold_1397_18,scaffold_1397,hypothetical
scaffold_1397_19,scaffold_1397,hypothetical
scaffold_1397_20,scaffold_1397,hypothetical
scaffold_1397_21,scaffold_1397,int
scaffold_1397_22,scaffold_1397,REFSEQ
scaffold_1397_23,scaffold_1397,lexA
scaffold_1397_24,scaffold_1397,hypothetical
scaffold_1397_25,scaffold_1397,REFSEQ
scaffold_1397_26,scaffold_1397,hypothetical
scaffold_1397_27,scaffold_1397,hypothetical
scaffold_1397_28,scaffold_1397,REFSEQ
scaffold_1397_29,scaffold_1397,sp_P04892_ERF_BPP22
scaffold_1397_30,scaffold_1397,REFSEQ
scaffold_1397_31,scaffold_1397,dnaC
scaffold_1397_32,scaffold_1397,hypothetical
scaffold_1397_33,scaffold_1397,hypothetical
scaffold_1397_34,scaffold_1397,sp_P21417_Y23K_BPP22
scaffold_1397_35,scaffold_1397,hypothetical
scaffold_1397_36,scaffold_1397,hypothetical
scaffold_1397_37,scaffold_1397,K07729
scaffold_1397_38,scaffold_1397,hypothetical
scaffold_1397_39,scaffold_1397,REFSEQ
scaffold_1397_40,scaffold_1397,hypothetical
scaffold_1397_41,scaffold_1397,sp_Q9MCN8_RUSA_BPHK7
scaffold_1397_42,scaffold_1397,hypothetical
scaffold_1397_43,scaffold_1397,REFSEQ
scaffold_1397_44,scaffold_1397,hypothetical
scaffold_1397_45,scaffold_1397,ssb
scaffold_1397_46,scaffold_1397,sp_O34401_YOPX_BACSU
scaffold_1397_47,scaffold_1397,ssb
scaffold_1397_48,scaffold_1397,REFSEQ
scaffold_1397_49,scaffold_1397,hypothetical
scaffold_1397_50,scaffold_1397,sp_Q9MCN8_RUSA_BPHK7
scaffold_1397_51,scaffold_1397,hypothetical
scaffold_1397_52,scaffold_1397,REFSEQ
scaffold_1397_53,scaffold_1397,hypothetical
scaffold_1397_54,scaffold_1397,K07729
scaffold_1397_55,scaffold_1397,hypothetical
scaffold_1397_56,scaffold_1397,sp_P21417_Y23K_BPP22
scaffold_1397_57,scaffold_1397,hypothetical
contig_3127_1,contig_3127,sp_P51726_YO24_BPHC1
contig_3127_2,contig_3127,sp_P51725_YO23_BPHC1
contig_3127_3,contig_3127,sp_P51725_YO23_BPHC1
contig_3127_4,contig_3127,sp_P51726_YO24_BPHC1
contig_3127_5,contig_3127,sp_P51773_HOLIN_BPP2
contig_3127_6,contig_3127,E3_4.17.14
contig_3127_7,contig_3127,hypothetical
contig_3127_8,contig_3127,sp_P51730_YO26_BPHC1
contig_3127_9,contig_3127,hypothetical
contig_3127_10,contig_3127,sp_P51731_TMP_BPHC1
contig_3127_11,contig_3127,Phage-related
contig_3127_12,contig_3127,hypothetical
contig_3127_13,contig_3127,sp_P51730_YO26_BPHC1
contig_3127_14,contig_3127,hypothetical
contig_3127_15,contig_3127,E3_4.17.14
contig_3127_16,contig_3127,sp_P51773_HOLIN_BPP2
contig_3127_17,contig_3127,sp_P51726_YO24_BPHC1
contig_2059_1,contig_2059,hypothetical
contig_2059_2,contig_2059,sp_O34055_ARPU_BPO12
contig_2059_3,contig_2059,hypothetical
contig_2059_4,contig_2059,hypothetical
contig_2059_5,contig_2059,hypothetical
contig_2059_6,contig_2059,REFSEQ
contig_2059_7,contig_2059,hypothetical
contig_2059_8,contig_2059,sp_O34401_YOPX_BACSU
contig_2059_9,contig_2059,REFSEQ
contig_2059_10,contig_2059,DNMT1
contig_2059_11,contig_2059,REFSEQ
contig_2059_12,contig_2059,hypothetical
contig_2059_13,contig_2059,DNMT1
contig_2059_14,contig_2059,REFSEQ
contig_2059_15,contig_2059,sp_O34401_YOPX_BACSU
contig_2059_16,contig_2059,hypothetical
contig_2059_17,contig_2059,REFSEQ
contig_2059_18,contig_2059,hypothetical
contig_2059_19,contig_2059,hypothetical
contig_2059_20,contig_2059,sp_O34055_ARPU_BPO12
contig_1539_1,contig_1539,REFSEQ
contig_1539_2,contig_1539,REFSEQ
contig_1539_3,contig_1539,sp_D6RRG7_ORF10_BPKPP
contig_1539_4,contig_1539,REFSEQ
contig_1539_5,contig_1539,REFSEQ
contig_1539_6,contig_1539,REFSEQ
contig_1539_7,contig_1539,hypothetical
contig_1539_8,contig_1539,REFSEQ
contig_1539_9,contig_1539,REFSEQ
contig_1539_10,contig_1539,REFSEQ
contig_1539_11,contig_1539,tRNA_anti-like
contig_1539_12,contig_1539,lexA
contig_1539_13,contig_1539,hypothetical
contig_1539_14,contig_1539,hypothetical
contig_1539_15,contig_1539,sp_P44193_Y1422_HAEIN
contig_1539_16,contig_1539,sp_P31340_SPIKE_BPP2
contig_1539_17,contig_1539,REFSEQ
contig_1539_18,contig_1539,sp_P51767_BPJ_BPP2
contig_1539_19,contig_1539,REFSEQ
contig_1539_20,contig_1539,KilA-N
contig_1539_21,contig_1539,hypothetical
contig_1539_22,contig_1539,dicA
contig_1539_23,contig_1539,lexA
contig_1539_24,contig_1539,hypothetical
contig_1539_25,contig_1539,sp_Q9YML3_BROJ_NPVLD
contig_1539_26,contig_1539,hypothetical
contig_1539_27,contig_1539,hypothetical
contig_1539_28,contig_1539,hypothetical
contig_1539_29,contig_1539,REFSEQ
contig_1539_30,contig_1539,REFSEQ
contig_1539_31,contig_1539,REFSEQ
contig_1539_32,contig_1539,REFSEQ
contig_1539_33,contig_1539,REFSEQ
contig_1539_34,contig_1539,REFSEQ
contig_1539_35,contig_1539,REFSEQ
contig_1539_36,contig_1539,REFSEQ
contig_1539_37,contig_1539,sp_Q38582_CAPSD_BPSPP
contig_1539_38,contig_1539,REFSEQ
contig_1539_39,contig_1539,hypothetical
contig_149_1,contig_149,hypothetical
contig_149_2,contig_149,hypothetical
contig_149_3,contig_149,sp_P45929_YQBM_BACSU
contig_149_4,contig_149,sp_P85225_VPN1_BPPHE
contig_149_5,contig_149,REFSEQ
contig_149_6,contig_149,hypothetical
contig_149_7,contig_149,REFSEQ
contig_149_8,contig_149,hypothetical
contig_149_9,contig_149,hypothetical
contig_149_10,contig_149,hypothetical
contig_149_11,contig_149,Phage
contig_149_12,contig_149,hypothetical
contig_149_13,contig_149,hypothetical
contig_149_14,contig_149,sp_O64209_SCAF_BPMD2
contig_149_15,contig_149,hypothetical
contig_149_16,contig_149,hypothetical
contig_149_17,contig_149,REFSEQ
contig_149_18,contig_149,hypothetical
contig_149_19,contig_149,hypothetical
contig_149_20,contig_149,REFSEQ
contig_149_21,contig_149,hypothetical
contig_149_22,contig_149,Phage
contig_149_23,contig_149,sp_P85225_VPN1_BPPHE
contig_149_24,contig_149,sp_P85225_VPN1_BPPHE
contig_149_25,contig_149,sp_P45929_YQBM_BACSU
contig_149_26,contig_149,sp_P45930_YQBN_BACSU
contig_149_27,contig_149,sp_Q38305_TMP_BPLC2
contig_149_28,contig_149,sp_Q38305_TMP_BPLC2
contig_149_29,contig_149,hypothetical
contig_149_30,contig_149,hypothetical
contig_149_31,contig_149,hypothetical
contig_149_32,contig_149,hypothetical
contig_1396_1,contig_1396,hypothetical
contig_1396_2,contig_1396,sp_P19655_ANT_BPP1
contig_1396_3,contig_1396,hypothetical
contig_1396_4,contig_1396,hypothetical
contig_1396_5,contig_1396,sp_P03034_RPC1_LAMBD
contig_1396_6,contig_1396,hypothetical
contig_1396_7,contig_1396,sp_P19655_ANT_BPP1
contig_1396_8,contig_1396,sp_P21417_Y23K_BPP22
contig_1396_9,contig_1396,hypothetical
contig_1396_10,contig_1396,hypothetical
contig_1396_11,contig_1396,dnaC
contig_1396_12,contig_1396,REFSEQ
contig_1396_13,contig_1396,sp_P04892_ERF_BPP22
contig_1396_14,contig_1396,REFSEQ
contig_1396_15,contig_1396,hypothetical
contig_1396_16,contig_1396,hypothetical
contig_1396_17,contig_1396,hypothetical
contig_1396_18,contig_1396,sp_P03034_RPC1_LAMBD
contig_1396_19,contig_1396,hypothetical
contig_1396_20,contig_1396,REFSEQ
contig_1396_21,contig_1396,K07729
contig_1396_22,contig_1396,sp_P03034_RPC1_LAMBD
contig_1396_23,contig_1396,sp_P10426_YIM2_BPPH1
contig_1396_24,contig_1396,hypothetical
contig_1396_25,contig_1396,REFSEQ
contig_1396_26,contig_1396,Putative
contig_1396_27,contig_1396,int
contig_1396_28,contig_1396,hypothetical
contig_1396_29,contig_1396,hypothetical
contig_1396_30,contig_1396,hypothetical
contig_1396_31,contig_1396,hypothetical
contig_1396_32,contig_1396,xlyAB
contig_1396_33,contig_1396,REFSEQ
contig_1396_34,contig_1396,hypothetical
contig_1396_35,contig_1396,REFSEQ
contig_1396_36,contig_1396,REFSEQ
contig_1396_37,contig_1396,hypothetical
contig_1396_38,contig_1396,hypothetical
contig_1396_39,contig_1396,REFSEQ
contig_1396_40,contig_1396,REFSEQ
contig_1396_41,contig_1396,hypothetical
contig_1396_42,contig_1396,REFSEQ
contig_1396_43,contig_1396,hypothetical
contig_2794_1,contig_2794,hypothetical
contig_2794_2,contig_2794,sp_O34449_YOQD_BACSU
contig_2794_3,contig_2794,hypothetical
contig_2794_4,contig_2794,hypothetical
contig_2794_5,contig_2794,sp_P14108_Y7K8_BPP22
contig_2794_6,contig_2794,hypothetical
contig_2794_7,contig_2794,hypothetical
contig_2794_8,contig_2794,DNMT3A
contig_2794_9,contig_2794,hypothetical
contig_2794_10,contig_2794,hypothetical
contig_2794_11,contig_2794,DNMT3A
contig_2794_12,contig_2794,hypothetical
contig_2794_13,contig_2794,hypothetical
contig_2794_14,contig_2794,sp_P14108_Y7K8_BPP22
contig_2794_15,contig_2794,hypothetical
contig_2794_16,contig_2794,hypothetical
contig_2794_17,contig_2794,sp_O34449_YOQD_BACSU
contig_2794_18,contig_2794,hypothetical
contig_2794_19,contig_2794,sp_P71385_Y1407_HAEIN
contig_2794_20,contig_2794,hypothetical
contig_2794_21,contig_2794,sp_O34449_YOQD_BACSU
contig_2794_22,contig_2794,hypothetical
contig_2794_23,contig_2794,hypothetical
contig_2794_24,contig_2794,sp_P14108_Y7K8_BPP22
contig_2794_25,contig_2794,hypothetical
contig_2794_26,contig_2794,hypothetical
contig_2794_27,contig_2794,DNMT3A
contig_2794_28,contig_2794,hypothetical
contig_2794_29,contig_2794,hypothetical
contig_2794_30,contig_2794,DNMT3A
contig_2794_31,contig_2794,hypothetical
contig_2794_32,contig_2794,hypothetical
contig_2794_33,contig_2794,sp_P14108_Y7K8_BPP22
contig_2794_34,contig_2794,hypothetical
contig_2794_35,contig_2794,hypothetical
contig_2794_36,contig_2794,sp_O34449_YOQD_BACSU
contig_2794_37,contig_2794,hypothetical
contig_2105_1,contig_2105,hypothetical
contig_2105_2,contig_2105,sp_P51767_BPJ_BPP2
contig_2105_3,contig_2105,hypothetical
contig_2105_4,contig_2105,REFSEQ
contig_2105_5,contig_2105,REFSEQ
contig_2105_6,contig_2105,hypothetical
contig_2105_7,contig_2105,hypothetical
contig_2105_8,contig_2105,hypothetical
contig_2105_9,contig_2105,hypothetical
