CGC_main says, Iterating through fileSet...
CGC_main says, Sorting gene calls for each caller...
CGC_main says, Comparing accross the call sets....
CGC_main says, Merging the gene call sets....
CGC_main says, Comparing across gene call sets....
CGC_main says, Scoring gene calls....
CGC_main says, Identifying gene calls in common...
CGC_main says, printing GFF formatted gene-call file....
CGC_main says, printing report....

GENE-CALL TABLE:

number	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	
21	glimmer	+	6804	7091	288	scaffold_828	phanotate	+	6804	7091	288	scaffold_828	prodigal	+	6804	7091	288	scaffold_828	
22	glimmer	+	7155	7499	345	scaffold_828							prodigal	+	7155	7499	345	scaffold_828	
23							phanotate	+	7203	7499	297	scaffold_828							
24	glimmer	+	7506	7949	444	scaffold_828	phanotate	+	7506	7949	444	scaffold_828	prodigal	+	7506	7949	444	scaffold_828	
25	glimmer	+	7946	8248	303	scaffold_828													
26							phanotate	+	7949	8248	300	scaffold_828	prodigal	+	7949	8248	300	scaffold_828	
27	glimmer	+	8245	8598	354	scaffold_828	phanotate	+	8245	8598	354	scaffold_828	prodigal	+	8245	8598	354	scaffold_828	
28	glimmer	+	8598	8951	354	scaffold_828	phanotate	+	8598	8951	354	scaffold_828	prodigal	+	8598	8951	354	scaffold_828	
29							phanotate	-	8935	9033	99	scaffold_828							
30	glimmer	-	9064	9252	189	scaffold_828	phanotate	-	9064	9252	189	scaffold_828	prodigal	-	9064	9252	189	scaffold_828	
31							phanotate	+	9281	9376	96	scaffold_828							
32							phanotate	+	9379	9531	153	scaffold_828							
33							phanotate	+	9532	10077	546	scaffold_828	prodigal	+	9532	10077	546	scaffold_828	
34	glimmer	+	9541	10077	537	scaffold_828													
35	glimmer	+	10067	10228	162	scaffold_828	phanotate	+	10067	10228	162	scaffold_828	prodigal	+	10067	10228	162	scaffold_828	
36							phanotate	+	10256	10348	93	scaffold_828							
37							phanotate	+	10320	10454	135	scaffold_828							
38	glimmer	+	10478	10801	324	scaffold_828	phanotate	+	10478	10801	324	scaffold_828	prodigal	+	10478	10801	324	scaffold_828	
39							phanotate	+	10801	11127	327	scaffold_828	prodigal	+	10801	11127	327	scaffold_828	
40	glimmer	+	10849	11127	279	scaffold_828													
41	glimmer	+	11124	11564	441	scaffold_828	phanotate	+	11124	11564	441	scaffold_828	prodigal	+	11124	11564	441	scaffold_828	
42							phanotate	+	11576	11680	105	scaffold_828							
43	glimmer	+	11677	12036	360	scaffold_828	phanotate	+	11677	12036	360	scaffold_828	prodigal	+	11677	12036	360	scaffold_828	
44							phanotate	-	12101	12220	120	scaffold_828							
45	glimmer	+	12364	14565	2202	scaffold_828	phanotate	+	12364	14565	2202	scaffold_828	prodigal	+	12364	14565	2202	scaffold_828	
46							phanotate	-	14542	14631	90	scaffold_828							
47	glimmer	+	14776	15282	507	scaffold_828	phanotate	+	14776	15282	507	scaffold_828	prodigal	+	14776	15282	507	scaffold_828	
48							phanotate	+	15325	15423	99	scaffold_828							
49							phanotate	+	15500	15592	93	scaffold_828							
50							phanotate	+	15574	15723	150	scaffold_828							
51							phanotate	+	15822	15917	96	scaffold_828							
52							phanotate	+	15988	16077	90	scaffold_828							
53	glimmer	+	16166	16513	348	scaffold_828	phanotate	+	16166	16513	348	scaffold_828							
54													prodigal	+	16193	16513	321	scaffold_828	
55	glimmer	+	16575	17045	471	scaffold_828	phanotate	+	16575	17045	471	scaffold_828	prodigal	+	16575	17045	471	scaffold_828	
56	glimmer	+	17051	18277	1227	scaffold_828	phanotate	+	17051	18277	1227	scaffold_828	prodigal	+	17051	18277	1227	scaffold_828	
57	glimmer	+	18274	19542	1269	scaffold_828	phanotate	+	18274	19542	1269	scaffold_828	prodigal	+	18274	19542	1269	scaffold_828	
58							phanotate	+	19499	20338	840	scaffold_828	prodigal	+	19499	20338	840	scaffold_828	
59	glimmer	+	19622	20338	717	scaffold_828													
60	glimmer	+	20410	21546	1137	scaffold_828	phanotate	+	20410	21546	1137	scaffold_828	prodigal	+	20410	21546	1137	scaffold_828	
61	glimmer	+	21546	22046	501	scaffold_828	phanotate	+	21546	22046	501	scaffold_828	prodigal	+	21546	22046	501	scaffold_828	
62	glimmer	+	22046	23002	957	scaffold_828	phanotate	+	22046	23002	957	scaffold_828	prodigal	+	22046	23002	957	scaffold_828	
63	glimmer	+	23019	23396	378	scaffold_828	phanotate	+	23019	23396	378	scaffold_828	prodigal	+	23019	23396	378	scaffold_828	
64	glimmer	+	23393	23893	501	scaffold_828	phanotate	+	23393	23893	501	scaffold_828	prodigal	+	23393	23893	501	scaffold_828	
65							phanotate	-	23880	23978	99	scaffold_828							
66	glimmer	+	23890	24216	327	scaffold_828							prodigal	+	23890	24216	327	scaffold_828	
67							phanotate	-	23982	24077	96	scaffold_828							
68							phanotate	+	24140	24634	495	scaffold_828							
69													prodigal	+	24170	24634	465	scaffold_828	
70	glimmer	+	24242	24634	393	scaffold_828													
71	glimmer	+	24637	26148	1512	scaffold_828	phanotate	+	24637	26148	1512	scaffold_828	prodigal	+	24637	26148	1512	scaffold_828	
72	glimmer	+	26155	26586	432	scaffold_828	phanotate	+	26155	26586	432	scaffold_828	prodigal	+	26155	26586	432	scaffold_828	
73	glimmer	+	26586	27002	417	scaffold_828	phanotate	+	26586	27002	417	scaffold_828	prodigal	+	26586	27002	417	scaffold_828	
74	glimmer	+	27147	28580	1434	scaffold_828	phanotate	+	27147	28580	1434	scaffold_828	prodigal	+	27147	28580	1434	scaffold_828	
75							phanotate	-	28560	28814	255	scaffold_828							
76	glimmer	+	28789	29043	255	scaffold_828							prodigal	+	28789	29043	255	scaffold_828	
77							phanotate	-	28839	28934	96	scaffold_828							
78							phanotate	+	28936	29043	108	scaffold_828							
79	glimmer	+	29043	29369	327	scaffold_828	phanotate	+	29043	29369	327	scaffold_828	prodigal	+	29043	29369	327	scaffold_828	
80							phanotate	+	29314	29787	474	scaffold_828	prodigal	+	29314	29787	474	scaffold_828	
81	glimmer	+	29431	29787	357	scaffold_828													
82	glimmer	+	29890	30159	270	scaffold_828	phanotate	+	29890	30159	270	scaffold_828	prodigal	+	29890	30159	270	scaffold_828	
83	glimmer	-	30181	30354	174	scaffold_828													
84							phanotate	-	30181	30366	186	scaffold_828	prodigal	-	30181	30366	186	scaffold_828	
85	glimmer	-	30359	30892	534	scaffold_828	phanotate	-	30359	30892	534	scaffold_828	prodigal	-	30359	30892	534	scaffold_828	
86							phanotate	-	30938	31297	360	scaffold_828							
87	glimmer	-	30938	31336	399	scaffold_828							prodigal	-	30938	31336	399	scaffold_828	
88							phanotate	+	31271	31423	153	scaffold_828							
89							phanotate	-	31552	31764	213	scaffold_828							
90	glimmer	-	31733	32074	342	scaffold_828	phanotate	-	31733	32074	342	scaffold_828							
91													prodigal	-	31733	32218	486	scaffold_828	
92							phanotate	+	32060	32278	219	scaffold_828							
93	glimmer	+	32067	32249	183	scaffold_828													
94	glimmer	+	32286	32459	174	scaffold_828													
95							phanotate	+	32314	32640	327	scaffold_828	prodigal	+	32314	32640	327	scaffold_828	
96	glimmer	+	32597	33349	753	scaffold_828	phanotate	+	32597	33349	753	scaffold_828	prodigal	+	32597	33349	753	scaffold_828	
97	glimmer	+	33394	34098	705	scaffold_828	phanotate	+	33394	34098	705	scaffold_828	prodigal	+	33394	34098	705	scaffold_828	
98	glimmer	-	34115	34687	573	scaffold_828	phanotate	-	34115	34687	573	scaffold_828	prodigal	-	34115	34687	573	scaffold_828	
99	glimmer	-	34791	35228	438	scaffold_828	phanotate	-	34791	35228	438	scaffold_828	prodigal	-	34791	35228	438	scaffold_828	
100							phanotate	-	35251	35433	183	scaffold_828	prodigal	-	35251	35433	183	scaffold_828	
101							phanotate	+	35506	35769	264	scaffold_828	prodigal	+	35506	35769	264	scaffold_828	
102	glimmer	+	35626	35769	144	scaffold_828													
103	glimmer	+	35744	36175	432	scaffold_828	phanotate	+	35744	36175	432	scaffold_828	prodigal	+	35744	36175	432	scaffold_828	
104	glimmer	+	36172	36537	366	scaffold_828	phanotate	+	36172	36537	366	scaffold_828	prodigal	+	36172	36537	366	scaffold_828	
105	glimmer	+	36518	37321	804	scaffold_828	phanotate	+	36518	37321	804	scaffold_828	prodigal	+	36518	37321	804	scaffold_828	
106	glimmer	+	37399	37635	237	scaffold_828	phanotate	+	37399	37635	237	scaffold_828	prodigal	+	37399	37635	237	scaffold_828	
107	glimmer	+	37628	38281	654	scaffold_828	phanotate	+	37628	38281	654	scaffold_828	prodigal	+	37628	38281	654	scaffold_828	
108	glimmer	+	38281	39834	1554	scaffold_828	phanotate	+	38281	39834	1554	scaffold_828	prodigal	+	38281	39834	1554	scaffold_828	
109	glimmer	+	39849	40301	453	scaffold_828	phanotate	+	39849	40301	453	scaffold_828	prodigal	+	39849	40301	453	scaffold_828	
110	glimmer	+	40318	40464	147	scaffold_828	phanotate	+	40318	40464	147	scaffold_828							
111	glimmer	-	40433	40678	246	scaffold_828	phanotate	-	40433	40678	246	scaffold_828	prodigal	-	40433	40678	246	scaffold_828	
112	glimmer	+	40757	41224	468	scaffold_828	phanotate	+	40757	41224	468	scaffold_828	prodigal	+	40757	41224	468	scaffold_828	
113							phanotate	+	41326	41430	105	scaffold_828							
114	glimmer	+	41527	42699	1173	scaffold_828	phanotate	+	41527	42699	1173	scaffold_828	prodigal	+	41527	42699	1173	scaffold_828	
115	glimmer	-	42688	42843	156	scaffold_828													
116							phanotate	-	42688	42900	213	scaffold_828	prodigal	-	42688	42900	213	scaffold_828	
117							phanotate	-	43002	43091	90	scaffold_828							
118							phanotate	+	43081	43194	114	scaffold_828							
119	glimmer	-	43317	43442	126	scaffold_828	phanotate	-	43317	43442	126	scaffold_828	prodigal	-	43317	43442	126	scaffold_828	
120	glimmer	-	43484	44284	801	scaffold_828	phanotate	-	43484	44284	801	scaffold_828	prodigal	-	43484	44284	801	scaffold_828	
121	glimmer	-	44277	45095	819	scaffold_828	phanotate	-	44277	45095	819	scaffold_828	prodigal	-	44277	45095	819	scaffold_828	
122	glimmer	-	45098	45442	345	scaffold_828	phanotate	-	45098	45442	345	scaffold_828	prodigal	-	45098	45442	345	scaffold_828	
123	glimmer	-	45501	45629	129	scaffold_828	phanotate	-	45501	45629	129	scaffold_828							
124	glimmer	-	45631	45921	291	scaffold_828	phanotate	-	45631	45921	291	scaffold_828	prodigal	-	45631	45921	291	scaffold_828	
125							phanotate	-	46117	46230	114	scaffold_828							
126	glimmer	+	46404	46694	291	scaffold_828	phanotate	+	46404	46694	291	scaffold_828	prodigal	+	46404	46694	291	scaffold_828	
127							phanotate	+	46738	46830	93	scaffold_828							
128	glimmer	+	46890	47234	345	scaffold_828	phanotate	+	46890	47234	345	scaffold_828	prodigal	+	46890	47234	345	scaffold_828	
129	glimmer	+	47237	48055	819	scaffold_828	phanotate	+	47237	48055	819	scaffold_828	prodigal	+	47237	48055	819	scaffold_828	
130	glimmer	+	48048	48362	315	scaffold_828	phanotate	+	48048	48362	315	scaffold_828							
131													prodigal	-	48098	48253	156	scaffold_828	
132													prodigal	+	48280	48849	570	scaffold_828	
133	glimmer	+	48418	48849	432	scaffold_828	phanotate	+	48418	48849	432	scaffold_828							
134	glimmer	+	48866	49240	375	scaffold_828	phanotate	+	48866	49240	375	scaffold_828	prodigal	+	48866	49240	375	scaffold_828	
135							phanotate	+	49285	49374	90	scaffold_828							
136	glimmer	+	49382	50257	876	scaffold_828	phanotate	+	49382	50257	876	scaffold_828	prodigal	+	49382	50257	876	scaffold_828	
137							phanotate	+	50244	50339	96	scaffold_828							
138	glimmer	+	50360	50638	279	scaffold_828													
139							phanotate	+	50372	50638	267	scaffold_828	prodigal	+	50372	50638	267	scaffold_828	
140	glimmer	+	50754	50867	114	scaffold_828													
141							phanotate	+	50763	50867	105	scaffold_828							
142	glimmer	+	50937	51296	360	scaffold_828	phanotate	+	50937	51296	360	scaffold_828	prodigal	+	50937	51296	360	scaffold_828	
143	glimmer	+	51281	51535	255	scaffold_828							prodigal	+	51281	51535	255	scaffold_828	
144							phanotate	+	51305	51535	231	scaffold_828							
145	glimmer	+	51538	51729	192	scaffold_828	phanotate	+	51538	51729	192	scaffold_828	prodigal	+	51538	51729	192	scaffold_828	
146	glimmer	+	51757	52038	282	scaffold_828	phanotate	+	51757	52038	282	scaffold_828	prodigal	+	51757	52038	282	scaffold_828	
147	glimmer	+	52028	52387	360	scaffold_828	phanotate	+	52028	52387	360	scaffold_828	prodigal	+	52028	52387	360	scaffold_828	
148	glimmer	+	52399	52773	375	scaffold_828	phanotate	+	52399	52773	375	scaffold_828	prodigal	+	52399	52773	375	scaffold_828	
149	glimmer	+	52871	53092	222	scaffold_828	phanotate	+	52871	53092	222	scaffold_828	prodigal	+	52871	53092	222	scaffold_828	
150	glimmer	+	53095	53319	225	scaffold_828	phanotate	+	53095	53319	225	scaffold_828	prodigal	+	53095	53319	225	scaffold_828	
151	glimmer	+	53303	54325	1023	scaffold_828	phanotate	+	53303	54325	1023	scaffold_828	prodigal	+	53303	54325	1023	scaffold_828	
152							phanotate	+	54367	54543	177	scaffold_828							
153	glimmer	+	54668	54913	246	scaffold_828	phanotate	+	54668	54913	246	scaffold_828	prodigal	+	54668	54913	246	scaffold_828	
154	glimmer	-	54882	55493	612	scaffold_828	phanotate	-	54882	55493	612	scaffold_828	prodigal	-	54882	55493	612	scaffold_828	
155	glimmer	-	55505	56767	1263	scaffold_828	phanotate	-	55505	56767	1263	scaffold_828	prodigal	-	55505	56767	1263	scaffold_828	
156	glimmer	-	56811	59621	2811	scaffold_828													
157							phanotate	-	56811	59636	2826	scaffold_828	prodigal	-	56811	59636	2826	scaffold_828	
158	glimmer	-	59584	59814	231	scaffold_828	phanotate	-	59584	59814	231	scaffold_828	prodigal	-	59584	59814	231	scaffold_828	
159	glimmer	-	59801	60106	306	scaffold_828													
160							phanotate	-	59801	60124	324	scaffold_828							
161													prodigal	-	59801	60139	339	scaffold_828	
The following gene callers were considered:
, glimmer
, phanotate
, prodigal

The number of distinct gene calls over all gene callers is 161
The number of gene calls in common among all callers is 74
The number of unique (non-matching) gene calls is 62
Caller glimmer produced 102 gene calls.
Caller glimmer gene-call length stats:  min: 114 , max: 2811 , ave: 509.9117647058824
Caller phanotate produced 133 gene calls.
Caller phanotate gene-call length stats:  min: 90 , max: 2826 , ave: 422.09774436090225
Caller prodigal produced 99 gene calls.
Caller prodigal gene-call length stats:  min: 126 , max: 2826 , ave: 529.969696969697

Gene-call Table:
count	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	

1 	
glimmer	-	11	187	177	scaffold_828	
phanotate	-	11	187	177	scaffold_828	
prodigal	-	11	187	177	scaffold_828	

2 	
glimmer	-	188	856	669	scaffold_828	
phanotate	-	188	856	669	scaffold_828	
prodigal	-	188	856	669	scaffold_828	

3 	
glimmer	-	849	1151	303	scaffold_828	
phanotate	-	849	1151	303	scaffold_828	
prodigal	-	849	1151	303	scaffold_828	

4 	
glimmer	-	1141	1383	243	scaffold_828	
phanotate	-	1141	1383	243	scaffold_828	
prodigal	-	1141	1383	243	scaffold_828	

5 	
glimmer	-	1456	1725	270	scaffold_828	
phanotate	-	1456	1725	270	scaffold_828	
prodigal	-	1456	1725	270	scaffold_828	

6 	
						
phanotate	-	1758	1874	117	scaffold_828	
						

7 	
glimmer	+	1889	2041	153	scaffold_828	
phanotate	+	1889	2041	153	scaffold_828	
prodigal	+	1889	2041	153	scaffold_828	

8 	
glimmer	+	2051	2509	459	scaffold_828	
phanotate	+	2051	2509	459	scaffold_828	
prodigal	+	2051	2509	459	scaffold_828	

9 	
						
phanotate	-	2607	2774	168	scaffold_828	
						

10 	
glimmer	-	3050	3325	276	scaffold_828	
phanotate	-	3050	3325	276	scaffold_828	
prodigal	-	3050	3325	276	scaffold_828	

11 	
						
phanotate	-	3273	3410	138	scaffold_828	
						

12 	
						
phanotate	-	3553	3699	147	scaffold_828	
						

13 	
glimmer	-	3764	4408	645	scaffold_828	
phanotate	-	3764	4408	645	scaffold_828	
prodigal	-	3764	4408	645	scaffold_828	

14 	
glimmer	+	4521	4724	204	scaffold_828	
phanotate	+	4521	4724	204	scaffold_828	
prodigal	+	4521	4724	204	scaffold_828	

15 	
glimmer	+	4731	5030	300	scaffold_828	
phanotate	+	4731	5030	300	scaffold_828	
prodigal	+	4731	5030	300	scaffold_828	

16 	
						
phanotate	+	5027	5764	738	scaffold_828	
prodigal	+	5027	5764	738	scaffold_828	

17 	
glimmer	+	5033	5764	732	scaffold_828	
						
						

18 	
glimmer	+	5767	6423	657	scaffold_828	
phanotate	+	5767	6423	657	scaffold_828	
prodigal	+	5767	6423	657	scaffold_828	

19 	
glimmer	+	6407	6781	375	scaffold_828	
						
prodigal	+	6407	6781	375	scaffold_828	

20 	
						
phanotate	+	6449	6781	333	scaffold_828	
						

21 	
glimmer	+	6804	7091	288	scaffold_828	
phanotate	+	6804	7091	288	scaffold_828	
prodigal	+	6804	7091	288	scaffold_828	

22 	
glimmer	+	7155	7499	345	scaffold_828	
						
prodigal	+	7155	7499	345	scaffold_828	

23 	
						
phanotate	+	7203	7499	297	scaffold_828	
						

24 	
glimmer	+	7506	7949	444	scaffold_828	
phanotate	+	7506	7949	444	scaffold_828	
prodigal	+	7506	7949	444	scaffold_828	

25 	
glimmer	+	7946	8248	303	scaffold_828	
						
						

26 	
						
phanotate	+	7949	8248	300	scaffold_828	
prodigal	+	7949	8248	300	scaffold_828	

27 	
glimmer	+	8245	8598	354	scaffold_828	
phanotate	+	8245	8598	354	scaffold_828	
prodigal	+	8245	8598	354	scaffold_828	

28 	
glimmer	+	8598	8951	354	scaffold_828	
phanotate	+	8598	8951	354	scaffold_828	
prodigal	+	8598	8951	354	scaffold_828	

29 	
						
phanotate	-	8935	9033	99	scaffold_828	
						

30 	
glimmer	-	9064	9252	189	scaffold_828	
phanotate	-	9064	9252	189	scaffold_828	
prodigal	-	9064	9252	189	scaffold_828	

31 	
						
phanotate	+	9281	9376	96	scaffold_828	
						

32 	
						
phanotate	+	9379	9531	153	scaffold_828	
						

33 	
						
phanotate	+	9532	10077	546	scaffold_828	
prodigal	+	9532	10077	546	scaffold_828	

34 	
glimmer	+	9541	10077	537	scaffold_828	
						
						

35 	
glimmer	+	10067	10228	162	scaffold_828	
phanotate	+	10067	10228	162	scaffold_828	
prodigal	+	10067	10228	162	scaffold_828	

36 	
						
phanotate	+	10256	10348	93	scaffold_828	
						

37 	
						
phanotate	+	10320	10454	135	scaffold_828	
						

38 	
glimmer	+	10478	10801	324	scaffold_828	
phanotate	+	10478	10801	324	scaffold_828	
prodigal	+	10478	10801	324	scaffold_828	

39 	
						
phanotate	+	10801	11127	327	scaffold_828	
prodigal	+	10801	11127	327	scaffold_828	

40 	
glimmer	+	10849	11127	279	scaffold_828	
						
						

41 	
glimmer	+	11124	11564	441	scaffold_828	
phanotate	+	11124	11564	441	scaffold_828	
prodigal	+	11124	11564	441	scaffold_828	

42 	
						
phanotate	+	11576	11680	105	scaffold_828	
						

43 	
glimmer	+	11677	12036	360	scaffold_828	
phanotate	+	11677	12036	360	scaffold_828	
prodigal	+	11677	12036	360	scaffold_828	

44 	
						
phanotate	-	12101	12220	120	scaffold_828	
						

45 	
glimmer	+	12364	14565	2202	scaffold_828	
phanotate	+	12364	14565	2202	scaffold_828	
prodigal	+	12364	14565	2202	scaffold_828	

46 	
						
phanotate	-	14542	14631	90	scaffold_828	
						

47 	
glimmer	+	14776	15282	507	scaffold_828	
phanotate	+	14776	15282	507	scaffold_828	
prodigal	+	14776	15282	507	scaffold_828	

48 	
						
phanotate	+	15325	15423	99	scaffold_828	
						

49 	
						
phanotate	+	15500	15592	93	scaffold_828	
						

50 	
						
phanotate	+	15574	15723	150	scaffold_828	
						

51 	
						
phanotate	+	15822	15917	96	scaffold_828	
						

52 	
						
phanotate	+	15988	16077	90	scaffold_828	
						

53 	
glimmer	+	16166	16513	348	scaffold_828	
phanotate	+	16166	16513	348	scaffold_828	
						

54 	
						
						
prodigal	+	16193	16513	321	scaffold_828	

55 	
glimmer	+	16575	17045	471	scaffold_828	
phanotate	+	16575	17045	471	scaffold_828	
prodigal	+	16575	17045	471	scaffold_828	

56 	
glimmer	+	17051	18277	1227	scaffold_828	
phanotate	+	17051	18277	1227	scaffold_828	
prodigal	+	17051	18277	1227	scaffold_828	

57 	
glimmer	+	18274	19542	1269	scaffold_828	
phanotate	+	18274	19542	1269	scaffold_828	
prodigal	+	18274	19542	1269	scaffold_828	

58 	
						
phanotate	+	19499	20338	840	scaffold_828	
prodigal	+	19499	20338	840	scaffold_828	

59 	
glimmer	+	19622	20338	717	scaffold_828	
						
						

60 	
glimmer	+	20410	21546	1137	scaffold_828	
phanotate	+	20410	21546	1137	scaffold_828	
prodigal	+	20410	21546	1137	scaffold_828	

61 	
glimmer	+	21546	22046	501	scaffold_828	
phanotate	+	21546	22046	501	scaffold_828	
prodigal	+	21546	22046	501	scaffold_828	

62 	
glimmer	+	22046	23002	957	scaffold_828	
phanotate	+	22046	23002	957	scaffold_828	
prodigal	+	22046	23002	957	scaffold_828	

63 	
glimmer	+	23019	23396	378	scaffold_828	
phanotate	+	23019	23396	378	scaffold_828	
prodigal	+	23019	23396	378	scaffold_828	

64 	
glimmer	+	23393	23893	501	scaffold_828	
phanotate	+	23393	23893	501	scaffold_828	
prodigal	+	23393	23893	501	scaffold_828	

65 	
						
phanotate	-	23880	23978	99	scaffold_828	
						

66 	
glimmer	+	23890	24216	327	scaffold_828	
						
prodigal	+	23890	24216	327	scaffold_828	

67 	
						
phanotate	-	23982	24077	96	scaffold_828	
						

68 	
						
phanotate	+	24140	24634	495	scaffold_828	
						

69 	
						
						
prodigal	+	24170	24634	465	scaffold_828	

70 	
glimmer	+	24242	24634	393	scaffold_828	
						
						

71 	
glimmer	+	24637	26148	1512	scaffold_828	
phanotate	+	24637	26148	1512	scaffold_828	
prodigal	+	24637	26148	1512	scaffold_828	

72 	
glimmer	+	26155	26586	432	scaffold_828	
phanotate	+	26155	26586	432	scaffold_828	
prodigal	+	26155	26586	432	scaffold_828	

73 	
glimmer	+	26586	27002	417	scaffold_828	
phanotate	+	26586	27002	417	scaffold_828	
prodigal	+	26586	27002	417	scaffold_828	

74 	
glimmer	+	27147	28580	1434	scaffold_828	
phanotate	+	27147	28580	1434	scaffold_828	
prodigal	+	27147	28580	1434	scaffold_828	

75 	
						
phanotate	-	28560	28814	255	scaffold_828	
						

76 	
glimmer	+	28789	29043	255	scaffold_828	
						
prodigal	+	28789	29043	255	scaffold_828	

77 	
						
phanotate	-	28839	28934	96	scaffold_828	
						

78 	
						
phanotate	+	28936	29043	108	scaffold_828	
						

79 	
glimmer	+	29043	29369	327	scaffold_828	
phanotate	+	29043	29369	327	scaffold_828	
prodigal	+	29043	29369	327	scaffold_828	

80 	
						
phanotate	+	29314	29787	474	scaffold_828	
prodigal	+	29314	29787	474	scaffold_828	

81 	
glimmer	+	29431	29787	357	scaffold_828	
						
						

82 	
glimmer	+	29890	30159	270	scaffold_828	
phanotate	+	29890	30159	270	scaffold_828	
prodigal	+	29890	30159	270	scaffold_828	

83 	
glimmer	-	30181	30354	174	scaffold_828	
						
						

84 	
						
phanotate	-	30181	30366	186	scaffold_828	
prodigal	-	30181	30366	186	scaffold_828	

85 	
glimmer	-	30359	30892	534	scaffold_828	
phanotate	-	30359	30892	534	scaffold_828	
prodigal	-	30359	30892	534	scaffold_828	

86 	
						
phanotate	-	30938	31297	360	scaffold_828	
						

87 	
glimmer	-	30938	31336	399	scaffold_828	
						
prodigal	-	30938	31336	399	scaffold_828	

88 	
						
phanotate	+	31271	31423	153	scaffold_828	
						

89 	
						
phanotate	-	31552	31764	213	scaffold_828	
						

90 	
glimmer	-	31733	32074	342	scaffold_828	
phanotate	-	31733	32074	342	scaffold_828	
						

91 	
						
						
prodigal	-	31733	32218	486	scaffold_828	

92 	
						
phanotate	+	32060	32278	219	scaffold_828	
						

93 	
glimmer	+	32067	32249	183	scaffold_828	
						
						

94 	
glimmer	+	32286	32459	174	scaffold_828	
						
						

95 	
						
phanotate	+	32314	32640	327	scaffold_828	
prodigal	+	32314	32640	327	scaffold_828	

96 	
glimmer	+	32597	33349	753	scaffold_828	
phanotate	+	32597	33349	753	scaffold_828	
prodigal	+	32597	33349	753	scaffold_828	

97 	
glimmer	+	33394	34098	705	scaffold_828	
phanotate	+	33394	34098	705	scaffold_828	
prodigal	+	33394	34098	705	scaffold_828	

98 	
glimmer	-	34115	34687	573	scaffold_828	
phanotate	-	34115	34687	573	scaffold_828	
prodigal	-	34115	34687	573	scaffold_828	

99 	
glimmer	-	34791	35228	438	scaffold_828	
phanotate	-	34791	35228	438	scaffold_828	
prodigal	-	34791	35228	438	scaffold_828	

100 	
						
phanotate	-	35251	35433	183	scaffold_828	
prodigal	-	35251	35433	183	scaffold_828	

