CGC_main says, Iterating through fileSet...
CGC_main says, Sorting gene calls for each caller...
CGC_main says, Comparing accross the call sets....
CGC_main says, Merging the gene call sets....
CGC_main says, Comparing across gene call sets....
CGC_main says, Scoring gene calls....
CGC_main says, Identifying gene calls in common...
CGC_main says, printing GFF formatted gene-call file....
CGC_main says, printing report....

GENE-CALL TABLE:

number	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	
84							phanotate	-	14651	14854	204	circular_pair_2015							
85	glimmer	+	14924	15052	129	circular_pair_2015	phanotate	+	14924	15052	129	circular_pair_2015							
86	glimmer	-	15079	15240	162	circular_pair_2015													
87							phanotate	+	15101	15202	102	circular_pair_2015							
88							phanotate	+	15325	15444	120	circular_pair_2015							
89							phanotate	+	15513	15614	102	circular_pair_2015							
90	glimmer	-	15605	15793	189	circular_pair_2015	phanotate	-	15605	15793	189	circular_pair_2015							
91	glimmer	-	15774	15947	174	circular_pair_2015	phanotate	-	15774	15947	174	circular_pair_2015							
92							phanotate	-	16044	16145	102	circular_pair_2015							
93	glimmer	-	16108	16236	129	circular_pair_2015													
94	glimmer	-	16211	16333	123	circular_pair_2015	phanotate	-	16211	16333	123	circular_pair_2015							
95							phanotate	-	16333	16437	105	circular_pair_2015							
96							phanotate	+	16421	16537	117	circular_pair_2015							
97							phanotate	+	16521	16610	90	circular_pair_2015							
98	glimmer	+	16658	16807	150	circular_pair_2015	phanotate	+	16658	16807	150	circular_pair_2015							
99	glimmer	+	16906	17019	114	circular_pair_2015	phanotate	+	16906	17019	114	circular_pair_2015							
100							phanotate	+	17202	17387	186	circular_pair_2015							
101	glimmer	+	17512	17784	273	circular_pair_2015													
102							phanotate	+	17545	17784	240	circular_pair_2015	prodigal	+	17545	17784	240	circular_pair_2015	
103							phanotate	+	17799	17960	162	circular_pair_2015	prodigal	+	17799	17960	162	circular_pair_2015	
104							phanotate	+	17974	18078	105	circular_pair_2015							
105	glimmer	-	18075	18227	153	circular_pair_2015													
106							phanotate	+	18109	18207	99	circular_pair_2015							
107							phanotate	+	18261	18359	99	circular_pair_2015							
108							phanotate	+	18363	18461	99	circular_pair_2015							
109							phanotate	+	18509	18616	108	circular_pair_2015							
110							phanotate	+	18813	18938	126	circular_pair_2015							
111	glimmer	+	18935	19132	198	circular_pair_2015	phanotate	+	18935	19132	198	circular_pair_2015							
112							phanotate	+	19148	19435	288	circular_pair_2015	prodigal	+	19148	19435	288	circular_pair_2015	
113							phanotate	-	19436	19678	243	circular_pair_2015	prodigal	-	19436	19678	243	circular_pair_2015	
114							phanotate	-	19721	19861	141	circular_pair_2015	prodigal	-	19721	19861	141	circular_pair_2015	
115							phanotate	-	19836	20075	240	circular_pair_2015							
116	glimmer	-	20085	20267	183	circular_pair_2015	phanotate	-	20085	20267	183	circular_pair_2015							
117	glimmer	+	20266	20412	147	circular_pair_2015													
118							phanotate	-	20409	20687	279	circular_pair_2015	prodigal	-	20409	20687	279	circular_pair_2015	
119							phanotate	-	20731	20835	105	circular_pair_2015							
120	glimmer	-	20731	20862	132	circular_pair_2015													
121							phanotate	-	20835	21029	195	circular_pair_2015							
122	glimmer	-	21109	21225	117	circular_pair_2015													
123							phanotate	-	21116	21439	324	circular_pair_2015							
124							phanotate	-	21570	21677	108	circular_pair_2015							
125							phanotate	-	21667	21921	255	circular_pair_2015	prodigal	-	21667	21921	255	circular_pair_2015	
126							phanotate	-	21955	22191	237	circular_pair_2015	prodigal	-	21955	22191	237	circular_pair_2015	
127							phanotate	-	22336	22452	117	circular_pair_2015							
128	glimmer	+	22495	22632	138	circular_pair_2015													
129							phanotate	-	22532	22804	273	circular_pair_2015	prodigal	-	22532	22804	273	circular_pair_2015	
130	glimmer	-	22900	23070	171	circular_pair_2015	phanotate	-	22900	23070	171	circular_pair_2015							
131							phanotate	-	23057	23146	90	circular_pair_2015	prodigal	-	23057	23146	90	circular_pair_2015	
132							phanotate	-	23212	23430	219	circular_pair_2015							
133	glimmer	+	23281	23409	129	circular_pair_2015													
134							phanotate	-	23441	23554	114	circular_pair_2015							
135	glimmer	-	23613	23744	132	circular_pair_2015	phanotate	-	23613	23744	132	circular_pair_2015							
136							phanotate	+	23899	24012	114	circular_pair_2015							
137	glimmer	-	24073	24333	261	circular_pair_2015	phanotate	-	24073	24333	261	circular_pair_2015							
138							phanotate	+	24307	24657	351	circular_pair_2015	prodigal	+	24307	24657	351	circular_pair_2015	
139	glimmer	+	24385	24657	273	circular_pair_2015													
140	glimmer	+	24658	24795	138	circular_pair_2015	phanotate	+	24658	24795	138	circular_pair_2015	prodigal	+	24658	24795	138	circular_pair_2015	
141	glimmer	+	24855	25127	273	circular_pair_2015	phanotate	+	24855	25127	273	circular_pair_2015	prodigal	+	24855	25127	273	circular_pair_2015	
142							phanotate	+	25127	25351	225	circular_pair_2015	prodigal	+	25127	25351	225	circular_pair_2015	
143							phanotate	+	25293	25628	336	circular_pair_2015	prodigal	+	25293	25628	336	circular_pair_2015	
The following gene callers were considered:
, glimmer
, phanotate
, prodigal

The number of distinct gene calls over all gene callers is 143
The number of gene calls in common among all callers is 3
The number of unique (non-matching) gene calls is 98
Caller glimmer produced 50 gene calls.
Caller glimmer gene-call length stats:  min: 114 , max: 354 , ave: 169.86
Caller phanotate produced 120 gene calls.
Caller phanotate gene-call length stats:  min: 90 , max: 408 , ave: 158.475
Caller prodigal produced 21 gene calls.
Caller prodigal gene-call length stats:  min: 90 , max: 408 , ave: 247.28571428571428

Gene-call Table:
count	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	

1 	
						
phanotate	-	92	193	102	circular_pair_2015	
						

2 	
glimmer	-	197	343	147	circular_pair_2015	
phanotate	-	197	343	147	circular_pair_2015	
						

3 	
glimmer	-	383	508	126	circular_pair_2015	
phanotate	-	383	508	126	circular_pair_2015	
						

4 	
						
phanotate	-	529	630	102	circular_pair_2015	
						

5 	
						
phanotate	-	666	905	240	circular_pair_2015	
						

6 	
glimmer	+	808	927	120	circular_pair_2015	
						
						

7 	
glimmer	-	911	1156	246	circular_pair_2015	
						
						

8 	
						
phanotate	+	1002	1217	216	circular_pair_2015	
prodigal	+	1002	1217	216	circular_pair_2015	

9 	
						
phanotate	-	1220	1327	108	circular_pair_2015	
						

10 	
glimmer	-	1220	1408	189	circular_pair_2015	
						
						

11 	
						
phanotate	-	1366	1482	117	circular_pair_2015	
						

12 	
						
phanotate	-	1717	1830	114	circular_pair_2015	
						

13 	
						
phanotate	-	1963	2202	240	circular_pair_2015	
						

14 	
glimmer	-	2267	2410	144	circular_pair_2015	
phanotate	-	2267	2410	144	circular_pair_2015	
						

15 	
						
phanotate	-	2548	2637	90	circular_pair_2015	
						

16 	
						
phanotate	-	2610	2720	111	circular_pair_2015	
						

17 	
glimmer	-	2745	2897	153	circular_pair_2015	
phanotate	-	2745	2897	153	circular_pair_2015	
						

18 	
						
phanotate	-	3125	3232	108	circular_pair_2015	
						

19 	
						
phanotate	+	3211	3324	114	circular_pair_2015	
						

20 	
glimmer	+	3302	3427	126	circular_pair_2015	
						
						

21 	
						
phanotate	+	3338	3427	90	circular_pair_2015	
						

22 	
						
phanotate	+	3573	3683	111	circular_pair_2015	
						

23 	
						
phanotate	+	3658	3798	141	circular_pair_2015	
						

24 	
						
phanotate	+	3811	3912	102	circular_pair_2015	
						

25 	
glimmer	-	4345	4491	147	circular_pair_2015	
phanotate	-	4345	4491	147	circular_pair_2015	
						

26 	
						
phanotate	-	4517	4699	183	circular_pair_2015	
						

27 	
glimmer	-	4517	4729	213	circular_pair_2015	
						
						

28 	
						
phanotate	-	4747	4839	93	circular_pair_2015	
						

29 	
						
phanotate	-	4894	5037	144	circular_pair_2015	
						

30 	
						
phanotate	-	5053	5187	135	circular_pair_2015	
						

31 	
						
phanotate	-	5194	5397	204	circular_pair_2015	
						

32 	
						
						
prodigal	+	5211	5378	168	circular_pair_2015	

33 	
						
phanotate	-	5462	5569	108	circular_pair_2015	
						

34 	
glimmer	+	5538	5714	177	circular_pair_2015	
phanotate	+	5538	5714	177	circular_pair_2015	
						

35 	
glimmer	+	5794	5916	123	circular_pair_2015	
						
						

36 	
						
phanotate	+	5821	5916	96	circular_pair_2015	
						

37 	
glimmer	-	5968	6081	114	circular_pair_2015	
phanotate	-	5968	6081	114	circular_pair_2015	
						

38 	
glimmer	-	6216	6371	156	circular_pair_2015	
phanotate	-	6216	6371	156	circular_pair_2015	
						

39 	
glimmer	-	6341	6466	126	circular_pair_2015	
						
						

40 	
						
phanotate	-	6341	6547	207	circular_pair_2015	
						

41 	
						
phanotate	-	6658	6753	96	circular_pair_2015	
						

42 	
						
phanotate	-	6804	6959	156	circular_pair_2015	
						

43 	
						
phanotate	-	6950	7090	141	circular_pair_2015	
						

44 	
						
phanotate	-	7145	7300	156	circular_pair_2015	
						

45 	
glimmer	-	7359	7580	222	circular_pair_2015	
phanotate	-	7359	7580	222	circular_pair_2015	
						

46 	
						
phanotate	+	7649	7738	90	circular_pair_2015	
						

47 	
						
phanotate	-	7893	7994	102	circular_pair_2015	
						

48 	
						
phanotate	+	8043	8135	93	circular_pair_2015	
						

49 	
						
phanotate	+	8144	8254	111	circular_pair_2015	
						

50 	
						
phanotate	+	8292	8468	177	circular_pair_2015	
						

51 	
glimmer	-	8309	8512	204	circular_pair_2015	
						
						

52 	
						
phanotate	+	8502	8690	189	circular_pair_2015	
						

53 	
						
phanotate	+	8712	8816	105	circular_pair_2015	
						

54 	
						
phanotate	+	8870	9031	162	circular_pair_2015	
						

55 	
glimmer	-	9276	9548	273	circular_pair_2015	
phanotate	-	9276	9548	273	circular_pair_2015	
						

56 	
						
phanotate	-	9487	9609	123	circular_pair_2015	
						

57 	
						
phanotate	-	9728	9976	249	circular_pair_2015	
						

58 	
						
phanotate	-	9976	10065	90	circular_pair_2015	
						

59 	
glimmer	-	10066	10188	123	circular_pair_2015	
phanotate	-	10066	10188	123	circular_pair_2015	
						

60 	
						
phanotate	-	10204	10299	96	circular_pair_2015	
						

61 	
glimmer	-	10374	10490	117	circular_pair_2015	
phanotate	-	10374	10490	117	circular_pair_2015	
						

62 	
						
phanotate	-	10762	10929	168	circular_pair_2015	
						

63 	
						
phanotate	-	10940	11098	159	circular_pair_2015	
						

64 	
						
phanotate	-	11073	11357	285	circular_pair_2015	
						

65 	
glimmer	-	11483	11641	159	circular_pair_2015	
						
						

66 	
						
phanotate	-	11483	11680	198	circular_pair_2015	
prodigal	-	11483	11680	198	circular_pair_2015	

67 	
						
phanotate	-	11748	11846	99	circular_pair_2015	
						

68 	
						
phanotate	+	11820	11927	108	circular_pair_2015	
						

69 	
glimmer	+	11980	12267	288	circular_pair_2015	
phanotate	+	11980	12267	288	circular_pair_2015	
prodigal	+	11980	12267	288	circular_pair_2015	

70 	
						
phanotate	+	12227	12346	120	circular_pair_2015	
						

71 	
						
phanotate	+	12417	12800	384	circular_pair_2015	
prodigal	+	12417	12800	384	circular_pair_2015	

72 	
glimmer	+	12637	12762	126	circular_pair_2015	
						
						

73 	
						
phanotate	+	12819	13226	408	circular_pair_2015	
prodigal	+	12819	13226	408	circular_pair_2015	

74 	
glimmer	+	12873	13226	354	circular_pair_2015	
						
						

75 	
						
phanotate	+	13312	13422	111	circular_pair_2015	
						

76 	
						
phanotate	+	13542	13646	105	circular_pair_2015	
						

77 	
glimmer	-	13570	13758	189	circular_pair_2015	
						
						

78 	
						
phanotate	+	13646	13735	90	circular_pair_2015	
						

79 	
						
phanotate	+	13819	13917	99	circular_pair_2015	
						

80 	
						
phanotate	+	13972	14061	90	circular_pair_2015	
						

81 	
glimmer	-	14058	14177	120	circular_pair_2015	
phanotate	-	14058	14177	120	circular_pair_2015	
						

82 	
glimmer	+	14348	14470	123	circular_pair_2015	
phanotate	+	14348	14470	123	circular_pair_2015	
						

83 	
						
phanotate	+	14514	14609	96	circular_pair_2015	
						

84 	
						
phanotate	-	14651	14854	204	circular_pair_2015	
						

85 	
glimmer	+	14924	15052	129	circular_pair_2015	
phanotate	+	14924	15052	129	circular_pair_2015	
						

86 	
glimmer	-	15079	15240	162	circular_pair_2015	
						
						

87 	
						
phanotate	+	15101	15202	102	circular_pair_2015	
						

88 	
						
phanotate	+	15325	15444	120	circular_pair_2015	
						

89 	
						
phanotate	+	15513	15614	102	circular_pair_2015	
						

90 	
glimmer	-	15605	15793	189	circular_pair_2015	
phanotate	-	15605	15793	189	circular_pair_2015	
						

91 	
glimmer	-	15774	15947	174	circular_pair_2015	
phanotate	-	15774	15947	174	circular_pair_2015	
						

92 	
						
phanotate	-	16044	16145	102	circular_pair_2015	
						

93 	
glimmer	-	16108	16236	129	circular_pair_2015	
						
						

94 	
glimmer	-	16211	16333	123	circular_pair_2015	
phanotate	-	16211	16333	123	circular_pair_2015	
						

95 	
						
phanotate	-	16333	16437	105	circular_pair_2015	
						

96 	
						
phanotate	+	16421	16537	117	circular_pair_2015	
						

97 	
						
phanotate	+	16521	16610	90	circular_pair_2015	
						

98 	
glimmer	+	16658	16807	150	circular_pair_2015	
phanotate	+	16658	16807	150	circular_pair_2015	
						

99 	
glimmer	+	16906	17019	114	circular_pair_2015	
phanotate	+	16906	17019	114	circular_pair_2015	
						

100 	
						
phanotate	+	17202	17387	186	circular_pair_2015	
						

101 	
glimmer	+	17512	17784	273	circular_pair_2015	
						
						

102 	
						
phanotate	+	17545	17784	240	circular_pair_2015	
prodigal	+	17545	17784	240	circular_pair_2015	

103 	
						
phanotate	+	17799	17960	162	circular_pair_2015	
prodigal	+	17799	17960	162	circular_pair_2015	

104 	
						
phanotate	+	17974	18078	105	circular_pair_2015	
						

105 	
glimmer	-	18075	18227	153	circular_pair_2015	
						
						

106 	
						
phanotate	+	18109	18207	99	circular_pair_2015	
						

107 	
						
phanotate	+	18261	18359	99	circular_pair_2015	
						

108 	
						
phanotate	+	18363	18461	99	circular_pair_2015	
						

109 	
						
phanotate	+	18509	18616	108	circular_pair_2015	
						

110 	
						
phanotate	+	18813	18938	126	circular_pair_2015	
						

111 	
glimmer	+	18935	19132	198	circular_pair_2015	
phanotate	+	18935	19132	198	circular_pair_2015	
						

112 	
						
phanotate	+	19148	19435	288	circular_pair_2015	
prodigal	+	19148	19435	288	circular_pair_2015	

113 	
						
phanotate	-	19436	19678	243	circular_pair_2015	
prodigal	-	19436	19678	243	circular_pair_2015	

114 	
						
phanotate	-	19721	19861	141	circular_pair_2015	
prodigal	-	19721	19861	141	circular_pair_2015	

115 	
						
phanotate	-	19836	20075	240	circular_pair_2015	
						

116 	
glimmer	-	20085	20267	183	circular_pair_2015	
phanotate	-	20085	20267	183	circular_pair_2015	
						

117 	
glimmer	+	20266	20412	147	circular_pair_2015	
						
						

118 	
						
phanotate	-	20409	20687	279	circular_pair_2015	
prodigal	-	20409	20687	279	circular_pair_2015	

119 	
						
phanotate	-	20731	20835	105	circular_pair_2015	
						

120 	
glimmer	-	20731	20862	132	circular_pair_2015	
						
						

121 	
						
phanotate	-	20835	21029	195	circular_pair_2015	
						

122 	
glimmer	-	21109	21225	117	circular_pair_2015	
						
						

123 	
						
phanotate	-	21116	21439	324	circular_pair_2015	
						

124 	
						
phanotate	-	21570	21677	108	circular_pair_2015	
						

125 	
						
phanotate	-	21667	21921	255	circular_pair_2015	
prodigal	-	21667	21921	255	circular_pair_2015	

126 	
						
phanotate	-	21955	22191	237	circular_pair_2015	
prodigal	-	21955	22191	237	circular_pair_2015	

127 	
						
phanotate	-	22336	22452	117	circular_pair_2015	
						

128 	
glimmer	+	22495	22632	138	circular_pair_2015	
						
						

129 	
						
phanotate	-	22532	22804	273	circular_pair_2015	
prodigal	-	22532	22804	273	circular_pair_2015	

130 	
glimmer	-	22900	23070	171	circular_pair_2015	
phanotate	-	22900	23070	171	circular_pair_2015	
						

131 	
						
phanotate	-	23057	23146	90	circular_pair_2015	
prodigal	-	23057	23146	90	circular_pair_2015	

132 	
						
phanotate	-	23212	23430	219	circular_pair_2015	
						

133 	
glimmer	+	23281	23409	129	circular_pair_2015	
						
						

134 	
						
phanotate	-	23441	23554	114	circular_pair_2015	
						

135 	
glimmer	-	23613	23744	132	circular_pair_2015	
phanotate	-	23613	23744	132	circular_pair_2015	
						

136 	
						
phanotate	+	23899	24012	114	circular_pair_2015	
						

137 	
glimmer	-	24073	24333	261	circular_pair_2015	
phanotate	-	24073	24333	261	circular_pair_2015	
						

138 	
						
phanotate	+	24307	24657	351	circular_pair_2015	
prodigal	+	24307	24657	351	circular_pair_2015	

139 	
glimmer	+	24385	24657	273	circular_pair_2015	
						
						

140 	
glimmer	+	24658	24795	138	circular_pair_2015	
phanotate	+	24658	24795	138	circular_pair_2015	
prodigal	+	24658	24795	138	circular_pair_2015	

141 	
glimmer	+	24855	25127	273	circular_pair_2015	
phanotate	+	24855	25127	273	circular_pair_2015	
prodigal	+	24855	25127	273	circular_pair_2015	

142 	
						
phanotate	+	25127	25351	225	circular_pair_2015	
prodigal	+	25127	25351	225	circular_pair_2015	

143 	
						
phanotate	+	25293	25628	336	circular_pair_2015	
prodigal	+	25293	25628	336	circular_pair_2015	


Gene-call Scores:
Caller	 Contig	 Gene No.	 Left End	 Right End	 Strand	 gcScore
phanotate 	 circular_pair_2015 	 1 	 92 	 193 	 - 	 0.33
glimmer 	 circular_pair_2015 	 2 	 197 	 343 	 - 	 0.83
phanotate 	 circular_pair_2015 	 2 	 197 	 343 	 - 	 0.83
glimmer 	 circular_pair_2015 	 3 	 383 	 508 	 - 	 0.83
phanotate 	 circular_pair_2015 	 3 	 383 	 508 	 - 	 0.83
phanotate 	 circular_pair_2015 	 4 	 529 	 630 	 - 	 0.33
phanotate 	 circular_pair_2015 	 5 	 666 	 905 	 - 	 0.33
glimmer 	 circular_pair_2015 	 4 	 808 	 927 	 + 	 0.33
glimmer 	 circular_pair_2015 	 5 	 911 	 1156 	 - 	 0.33
phanotate 	 circular_pair_2015 	 6 	 1002 	 1217 	 + 	 0.83
prodigal 	 circular_pair_2015 	 1 	 1002 	 1217 	 + 	 0.83
phanotate 	 circular_pair_2015 	 7 	 1220 	 1327 	 - 	 0.50
glimmer 	 circular_pair_2015 	 6 	 1220 	 1408 	 - 	 0.50
phanotate 	 circular_pair_2015 	 8 	 1366 	 1482 	 - 	 0.33
phanotate 	 circular_pair_2015 	 9 	 1717 	 1830 	 - 	 0.33
phanotate 	 circular_pair_2015 	 10 	 1963 	 2202 	 - 	 0.33
glimmer 	 circular_pair_2015 	 7 	 2267 	 2410 	 - 	 0.83
phanotate 	 circular_pair_2015 	 11 	 2267 	 2410 	 - 	 0.83
phanotate 	 circular_pair_2015 	 12 	 2548 	 2637 	 - 	 0.33
phanotate 	 circular_pair_2015 	 13 	 2610 	 2720 	 - 	 0.33
glimmer 	 circular_pair_2015 	 8 	 2745 	 2897 	 - 	 0.83
phanotate 	 circular_pair_2015 	 14 	 2745 	 2897 	 - 	 0.83
phanotate 	 circular_pair_2015 	 15 	 3125 	 3232 	 - 	 0.33
phanotate 	 circular_pair_2015 	 16 	 3211 	 3324 	 + 	 0.33
glimmer 	 circular_pair_2015 	 9 	 3302 	 3427 	 + 	 0.50
phanotate 	 circular_pair_2015 	 17 	 3338 	 3427 	 + 	 0.50
phanotate 	 circular_pair_2015 	 18 	 3573 	 3683 	 + 	 0.33
phanotate 	 circular_pair_2015 	 19 	 3658 	 3798 	 + 	 0.33
phanotate 	 circular_pair_2015 	 20 	 3811 	 3912 	 + 	 0.33
glimmer 	 circular_pair_2015 	 10 	 4345 	 4491 	 - 	 0.83
phanotate 	 circular_pair_2015 	 21 	 4345 	 4491 	 - 	 0.83
phanotate 	 circular_pair_2015 	 22 	 4517 	 4699 	 - 	 0.50
glimmer 	 circular_pair_2015 	 11 	 4517 	 4729 	 - 	 0.50
phanotate 	 circular_pair_2015 	 23 	 4747 	 4839 	 - 	 0.33
phanotate 	 circular_pair_2015 	 24 	 4894 	 5037 	 - 	 0.33
phanotate 	 circular_pair_2015 	 25 	 5053 	 5187 	 - 	 0.33
phanotate 	 circular_pair_2015 	 26 	 5194 	 5397 	 - 	 0.33
prodigal 	 circular_pair_2015 	 2 	 5211 	 5378 	 + 	 0.33
phanotate 	 circular_pair_2015 	 27 	 5462 	 5569 	 - 	 0.33
glimmer 	 circular_pair_2015 	 12 	 5538 	 5714 	 + 	 0.83
phanotate 	 circular_pair_2015 	 28 	 5538 	 5714 	 + 	 0.83
glimmer 	 circular_pair_2015 	 13 	 5794 	 5916 	 + 	 0.50
phanotate 	 circular_pair_2015 	 29 	 5821 	 5916 	 + 	 0.50
glimmer 	 circular_pair_2015 	 14 	 5968 	 6081 	 - 	 0.83
phanotate 	 circular_pair_2015 	 30 	 5968 	 6081 	 - 	 0.83
glimmer 	 circular_pair_2015 	 15 	 6216 	 6371 	 - 	 0.83
phanotate 	 circular_pair_2015 	 31 	 6216 	 6371 	 - 	 0.83
glimmer 	 circular_pair_2015 	 16 	 6341 	 6466 	 - 	 0.50
phanotate 	 circular_pair_2015 	 32 	 6341 	 6547 	 - 	 0.50
phanotate 	 circular_pair_2015 	 33 	 6658 	 6753 	 - 	 0.33
phanotate 	 circular_pair_2015 	 34 	 6804 	 6959 	 - 	 0.33
phanotate 	 circular_pair_2015 	 35 	 6950 	 7090 	 - 	 0.33
phanotate 	 circular_pair_2015 	 36 	 7145 	 7300 	 - 	 0.33
glimmer 	 circular_pair_2015 	 17 	 7359 	 7580 	 - 	 0.83
