CGC_main says, Iterating through fileSet...
CGC_main says, Sorting gene calls for each caller...
CGC_main says, Comparing accross the call sets....
CGC_main says, Merging the gene call sets....
CGC_main says, Comparing across gene call sets....
CGC_main says, Scoring gene calls....
CGC_main says, Identifying gene calls in common...
CGC_main says, printing GFF formatted gene-call file....
CGC_main says, printing report....

GENE-CALL TABLE:

number	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	
76	glimmer	-	37876	38199	324	contig_2619	phanotate	-	37876	38199	324	contig_2619	prodigal	-	37876	38199	324	contig_2619	
77	glimmer	-	38196	39818	1623	contig_2619	phanotate	-	38196	39818	1623	contig_2619	prodigal	-	38196	39818	1623	contig_2619	
78							phanotate	-	39808	40413	606	contig_2619	prodigal	-	39808	40413	606	contig_2619	
79	glimmer	-	39808	40461	654	contig_2619													
80							phanotate	-	40434	40850	417	contig_2619							
81	glimmer	+	40570	40824	255	contig_2619													
82	glimmer	-	40906	41346	441	contig_2619	phanotate	-	40906	41346	441	contig_2619	prodigal	-	40906	41346	441	contig_2619	
83	glimmer	-	41414	42046	633	contig_2619	phanotate	-	41414	42046	633	contig_2619	prodigal	-	41414	42046	633	contig_2619	
84													prodigal	-	42056	42766	711	contig_2619	
85	glimmer	-	42056	42880	825	contig_2619													
86							phanotate	-	42056	42988	933	contig_2619							
87													prodigal	+	42800	43069	270	contig_2619	
88	glimmer	+	42845	43069	225	contig_2619													
89	glimmer	+	43066	43893	828	contig_2619	phanotate	+	43066	43893	828	contig_2619	prodigal	+	43066	43893	828	contig_2619	
90							phanotate	+	43793	45181	1389	contig_2619							
91	glimmer	+	43910	45181	1272	contig_2619							prodigal	+	43910	45181	1272	contig_2619	
92							phanotate	+	45108	45902	795	contig_2619							
93													prodigal	+	45150	45902	753	contig_2619	
94	glimmer	+	45168	45902	735	contig_2619													
95	glimmer	+	45972	46628	657	contig_2619	phanotate	+	45972	46628	657	contig_2619	prodigal	+	45972	46628	657	contig_2619	
96	glimmer	+	46621	46881	261	contig_2619	phanotate	+	46621	46881	261	contig_2619	prodigal	+	46621	46881	261	contig_2619	
97	glimmer	+	46942	47400	459	contig_2619	phanotate	+	46942	47400	459	contig_2619	prodigal	+	46942	47400	459	contig_2619	
98							phanotate	+	47434	47586	153	contig_2619							
99	glimmer	+	47544	47777	234	contig_2619	phanotate	+	47544	47777	234	contig_2619	prodigal	+	47544	47777	234	contig_2619	
100	glimmer	+	47819	48067	249	contig_2619	phanotate	+	47819	48067	249	contig_2619	prodigal	+	47819	48067	249	contig_2619	
101							phanotate	-	48024	48329	306	contig_2619							
102	glimmer	+	48265	48462	198	contig_2619													
103							phanotate	-	48393	48530	138	contig_2619							
104							phanotate	+	48703	48792	90	contig_2619							
105							phanotate	+	48929	49018	90	contig_2619							
106	glimmer	+	49015	49290	276	contig_2619	phanotate	+	49015	49290	276	contig_2619	prodigal	+	49015	49290	276	contig_2619	
107	glimmer	+	49280	49492	213	contig_2619	phanotate	+	49280	49492	213	contig_2619	prodigal	+	49280	49492	213	contig_2619	
108	glimmer	+	49492	49986	495	contig_2619													
109							phanotate	+	49550	49663	114	contig_2619							
110							phanotate	+	49730	50002	273	contig_2619	prodigal	+	49730	50002	273	contig_2619	
111	glimmer	+	50064	50240	177	contig_2619	phanotate	+	50064	50240	177	contig_2619							
112							phanotate	-	50281	50376	96	contig_2619							
113	glimmer	+	50481	50849	369	contig_2619	phanotate	+	50481	50849	369	contig_2619							
114							phanotate	+	50925	51077	153	contig_2619							
115	glimmer	+	50934	51077	144	contig_2619													
116							phanotate	+	51097	51303	207	contig_2619	prodigal	+	51097	51303	207	contig_2619	
117													prodigal	-	51320	51451	132	contig_2619	
118							phanotate	+	51416	51511	96	contig_2619							
119	glimmer	-	51471	51614	144	contig_2619													
120							phanotate	+	51595	51717	123	contig_2619							
121	glimmer	-	51699	52007	309	contig_2619													
122							phanotate	+	51883	52053	171	contig_2619							
123							phanotate	+	52173	52268	96	contig_2619							
124	glimmer	-	52309	52485	177	contig_2619	phanotate	-	52309	52485	177	contig_2619							
125							phanotate	-	52547	52819	273	contig_2619	prodigal	-	52547	52819	273	contig_2619	
126	glimmer	-	52563	53057	495	contig_2619													
127							phanotate	-	52886	52999	114	contig_2619							
128	glimmer	-	53057	53269	213	contig_2619	phanotate	-	53057	53269	213	contig_2619	prodigal	-	53057	53269	213	contig_2619	
129	glimmer	-	53259	53534	276	contig_2619	phanotate	-	53259	53534	276	contig_2619	prodigal	-	53259	53534	276	contig_2619	
130							phanotate	+	53561	53665	105	contig_2619							
131							phanotate	-	54102	54191	90	contig_2619							
132	glimmer	+	54239	54433	195	contig_2619													
133							phanotate	-	54282	54380	99	contig_2619							
134							phanotate	-	54584	54841	258	contig_2619							
135							phanotate	-	54917	55027	111	contig_2619							
136							phanotate	-	55055	55225	171	contig_2619							
137	glimmer	+	55200	55412	213	contig_2619													
138							phanotate	+	55266	55412	147	contig_2619							
139	glimmer	+	55415	55720	306	contig_2619													
140							phanotate	-	55489	55599	111	contig_2619							
141							phanotate	-	55596	55829	234	contig_2619							
142							phanotate	+	56007	56126	120	contig_2619							
143							phanotate	+	56240	56434	195	contig_2619							
144							phanotate	+	56452	56550	99	contig_2619							
145							phanotate	+	56719	56820	102	contig_2619							
146													prodigal	+	56804	56899	96	contig_2619	
147							phanotate	+	56847	56978	132	contig_2619							
148	glimmer	+	57012	57512	501	contig_2619													
149							phanotate	+	57018	57512	495	contig_2619							
150													prodigal	+	57033	57512	480	contig_2619	
151							phanotate	+	57533	57676	144	contig_2619							
152							phanotate	+	57712	57879	168	contig_2619							
153							phanotate	+	57879	58061	183	contig_2619							
The following gene callers were considered:
, glimmer
, phanotate
, prodigal

The number of distinct gene calls over all gene callers is 153
The number of gene calls in common among all callers is 57
The number of unique (non-matching) gene calls is 75
Caller glimmer produced 94 gene calls.
Caller glimmer gene-call length stats:  min: 114 , max: 3261 , ave: 538.8191489361702
Caller phanotate produced 117 gene calls.
Caller phanotate gene-call length stats:  min: 90 , max: 3261 , ave: 457.0
Caller prodigal produced 77 gene calls.
Caller prodigal gene-call length stats:  min: 96 , max: 3261 , ave: 600.974025974026

Gene-call Table:
count	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	
caller	strand	leftEnd	rightEnd	length	contig	

1 	
glimmer	-	25	792	768	contig_2619	
phanotate	-	25	792	768	contig_2619	
prodigal	-	25	792	768	contig_2619	

2 	
glimmer	-	797	1510	714	contig_2619	
phanotate	-	797	1510	714	contig_2619	
prodigal	-	797	1510	714	contig_2619	

3 	
glimmer	-	1507	1839	333	contig_2619	
phanotate	-	1507	1839	333	contig_2619	
prodigal	-	1507	1839	333	contig_2619	

4 	
glimmer	-	1909	2559	651	contig_2619	
phanotate	-	1909	2559	651	contig_2619	
prodigal	-	1909	2559	651	contig_2619	

5 	
glimmer	-	2537	2716	180	contig_2619	
						
						

6 	
						
phanotate	-	2537	2734	198	contig_2619	
prodigal	-	2537	2734	198	contig_2619	

7 	
glimmer	-	2734	2847	114	contig_2619	
phanotate	-	2734	2847	114	contig_2619	
prodigal	-	2734	2847	114	contig_2619	

8 	
glimmer	-	2905	3069	165	contig_2619	
						
						

9 	
						
phanotate	-	2905	3174	270	contig_2619	
prodigal	-	2905	3174	270	contig_2619	

10 	
glimmer	+	3026	3247	222	contig_2619	
						
						

11 	
glimmer	-	3238	5169	1932	contig_2619	
phanotate	-	3238	5169	1932	contig_2619	
prodigal	-	3238	5169	1932	contig_2619	

12 	
glimmer	-	5182	5376	195	contig_2619	
phanotate	-	5182	5376	195	contig_2619	
						

13 	
glimmer	-	5421	5780	360	contig_2619	
phanotate	-	5421	5780	360	contig_2619	
prodigal	-	5421	5780	360	contig_2619	

14 	
glimmer	-	5854	6087	234	contig_2619	
						
						

15 	
						
phanotate	-	5854	6093	240	contig_2619	
						

16 	
glimmer	-	6144	6584	441	contig_2619	
phanotate	-	6144	6584	441	contig_2619	
prodigal	-	6144	6584	441	contig_2619	

17 	
glimmer	-	6598	6972	375	contig_2619	
phanotate	-	6598	6972	375	contig_2619	
prodigal	-	6598	6972	375	contig_2619	

18 	
glimmer	-	6959	7504	546	contig_2619	
						
prodigal	-	6959	7504	546	contig_2619	

19 	
						
phanotate	-	6959	7561	603	contig_2619	
						

20 	
glimmer	-	7494	7835	342	contig_2619	
phanotate	-	7494	7835	342	contig_2619	
prodigal	-	7494	7835	342	contig_2619	

21 	
glimmer	-	7835	8182	348	contig_2619	
phanotate	-	7835	8182	348	contig_2619	
prodigal	-	7835	8182	348	contig_2619	

22 	
glimmer	-	8258	8506	249	contig_2619	
						
						

23 	
						
phanotate	-	8258	8521	264	contig_2619	
prodigal	-	8258	8521	264	contig_2619	

24 	
glimmer	-	8481	9467	987	contig_2619	
phanotate	-	8481	9467	987	contig_2619	
prodigal	-	8481	9467	987	contig_2619	

25 	
glimmer	-	9479	9895	417	contig_2619	
phanotate	-	9479	9895	417	contig_2619	
prodigal	-	9479	9895	417	contig_2619	

26 	
glimmer	-	9903	10133	231	contig_2619	
phanotate	-	9903	10133	231	contig_2619	
prodigal	-	9903	10133	231	contig_2619	

27 	
glimmer	-	10231	11361	1131	contig_2619	
phanotate	-	10231	11361	1131	contig_2619	
prodigal	-	10231	11361	1131	contig_2619	

28 	
glimmer	-	11397	11510	114	contig_2619	
phanotate	-	11397	11510	114	contig_2619	
prodigal	-	11397	11510	114	contig_2619	

29 	
glimmer	-	11534	13402	1869	contig_2619	
phanotate	-	11534	13402	1869	contig_2619	
prodigal	-	11534	13402	1869	contig_2619	

30 	
glimmer	-	13445	13804	360	contig_2619	
phanotate	-	13445	13804	360	contig_2619	
prodigal	-	13445	13804	360	contig_2619	

31 	
glimmer	+	13887	14063	177	contig_2619	
phanotate	+	13887	14063	177	contig_2619	
prodigal	+	13887	14063	177	contig_2619	

32 	
glimmer	+	14128	14814	687	contig_2619	
						
						

33 	
						
phanotate	+	14203	14814	612	contig_2619	
prodigal	+	14203	14814	612	contig_2619	

34 	
glimmer	+	14804	15040	237	contig_2619	
phanotate	+	14804	15040	237	contig_2619	
						

35 	
glimmer	+	15024	15758	735	contig_2619	
phanotate	+	15024	15758	735	contig_2619	
						

36 	
						
						
prodigal	+	15075	15758	684	contig_2619	

37 	
glimmer	+	15782	17158	1377	contig_2619	
phanotate	+	15782	17158	1377	contig_2619	
prodigal	+	15782	17158	1377	contig_2619	

38 	
glimmer	+	17159	17530	372	contig_2619	
phanotate	+	17159	17530	372	contig_2619	
prodigal	+	17159	17530	372	contig_2619	

39 	
						
						
prodigal	+	17472	17813	342	contig_2619	

40 	
glimmer	+	17547	17813	267	contig_2619	
phanotate	+	17547	17813	267	contig_2619	
						

41 	
glimmer	+	17825	19033	1209	contig_2619	
phanotate	+	17825	19033	1209	contig_2619	
prodigal	+	17825	19033	1209	contig_2619	

42 	
glimmer	+	19109	19456	348	contig_2619	
phanotate	+	19109	19456	348	contig_2619	
prodigal	+	19109	19456	348	contig_2619	

43 	
glimmer	+	19456	19797	342	contig_2619	
phanotate	+	19456	19797	342	contig_2619	
prodigal	+	19456	19797	342	contig_2619	

44 	
						
phanotate	+	19730	20332	603	contig_2619	
						

45 	
glimmer	+	19787	20332	546	contig_2619	
						
prodigal	+	19787	20332	546	contig_2619	

46 	
glimmer	+	20319	20693	375	contig_2619	
phanotate	+	20319	20693	375	contig_2619	
prodigal	+	20319	20693	375	contig_2619	

47 	
glimmer	+	20707	21147	441	contig_2619	
phanotate	+	20707	21147	441	contig_2619	
prodigal	+	20707	21147	441	contig_2619	

48 	
						
phanotate	+	21198	21437	240	contig_2619	
						

49 	
glimmer	+	21204	21437	234	contig_2619	
						
						

50 	
glimmer	+	21511	21870	360	contig_2619	
phanotate	+	21511	21870	360	contig_2619	
prodigal	+	21511	21870	360	contig_2619	

51 	
glimmer	+	21915	22109	195	contig_2619	
phanotate	+	21915	22109	195	contig_2619	
						

52 	
glimmer	+	22122	24386	2265	contig_2619	
phanotate	+	22122	24386	2265	contig_2619	
prodigal	+	22122	24386	2265	contig_2619	

53 	
glimmer	+	24444	24557	114	contig_2619	
phanotate	+	24444	24557	114	contig_2619	
prodigal	+	24444	24557	114	contig_2619	

54 	
						
phanotate	+	24557	24754	198	contig_2619	
prodigal	+	24557	24754	198	contig_2619	

55 	
glimmer	+	24575	24754	180	contig_2619	
						
						

56 	
glimmer	+	24732	25382	651	contig_2619	
phanotate	+	24732	25382	651	contig_2619	
prodigal	+	24732	25382	651	contig_2619	

57 	
glimmer	+	25452	25784	333	contig_2619	
phanotate	+	25452	25784	333	contig_2619	
prodigal	+	25452	25784	333	contig_2619	

58 	
glimmer	+	25781	26494	714	contig_2619	
phanotate	+	25781	26494	714	contig_2619	
prodigal	+	25781	26494	714	contig_2619	

59 	
glimmer	+	26498	27265	768	contig_2619	
phanotate	+	26498	27265	768	contig_2619	
prodigal	+	26498	27265	768	contig_2619	

60 	
glimmer	+	27258	27713	456	contig_2619	
phanotate	+	27258	27713	456	contig_2619	
prodigal	+	27258	27713	456	contig_2619	

61 	
glimmer	+	27682	27867	186	contig_2619	
phanotate	+	27682	27867	186	contig_2619	
						

62 	
glimmer	+	27879	28304	426	contig_2619	
phanotate	+	27879	28304	426	contig_2619	
prodigal	+	27879	28304	426	contig_2619	

63 	
						
phanotate	-	28281	28523	243	contig_2619	
						

64 	
glimmer	+	28534	28722	189	contig_2619	
						
						

65 	
						
phanotate	-	28541	28699	159	contig_2619	
						

66 	
glimmer	+	28691	28861	171	contig_2619	
						
						

67 	
						
phanotate	+	28700	28861	162	contig_2619	
						

68 	
glimmer	+	28865	31714	2850	contig_2619	
phanotate	+	28865	31714	2850	contig_2619	
prodigal	+	28865	31714	2850	contig_2619	

69 	
glimmer	+	31774	35034	3261	contig_2619	
phanotate	+	31774	35034	3261	contig_2619	
prodigal	+	31774	35034	3261	contig_2619	

70 	
glimmer	+	35150	35650	501	contig_2619	
phanotate	+	35150	35650	501	contig_2619	
prodigal	+	35150	35650	501	contig_2619	

71 	
glimmer	+	35772	36017	246	contig_2619	
phanotate	+	35772	36017	246	contig_2619	
prodigal	+	35772	36017	246	contig_2619	

72 	
glimmer	+	36027	36260	234	contig_2619	
phanotate	+	36027	36260	234	contig_2619	
prodigal	+	36027	36260	234	contig_2619	

73 	
glimmer	-	36290	36661	372	contig_2619	
phanotate	-	36290	36661	372	contig_2619	
prodigal	-	36290	36661	372	contig_2619	

74 	
glimmer	-	36658	36981	324	contig_2619	
phanotate	-	36658	36981	324	contig_2619	
prodigal	-	36658	36981	324	contig_2619	

75 	
glimmer	-	36982	37833	852	contig_2619	
phanotate	-	36982	37833	852	contig_2619	
prodigal	-	36982	37833	852	contig_2619	

76 	
glimmer	-	37876	38199	324	contig_2619	
phanotate	-	37876	38199	324	contig_2619	
prodigal	-	37876	38199	324	contig_2619	

77 	
glimmer	-	38196	39818	1623	contig_2619	
phanotate	-	38196	39818	1623	contig_2619	
prodigal	-	38196	39818	1623	contig_2619	

78 	
						
phanotate	-	39808	40413	606	contig_2619	
prodigal	-	39808	40413	606	contig_2619	

79 	
glimmer	-	39808	40461	654	contig_2619	
						
						

80 	
						
phanotate	-	40434	40850	417	contig_2619	
						

81 	
glimmer	+	40570	40824	255	contig_2619	
						
						

82 	
glimmer	-	40906	41346	441	contig_2619	
phanotate	-	40906	41346	441	contig_2619	
prodigal	-	40906	41346	441	contig_2619	

83 	
glimmer	-	41414	42046	633	contig_2619	
phanotate	-	41414	42046	633	contig_2619	
prodigal	-	41414	42046	633	contig_2619	

84 	
						
						
prodigal	-	42056	42766	711	contig_2619	

85 	
glimmer	-	42056	42880	825	contig_2619	
						
						

86 	
						
phanotate	-	42056	42988	933	contig_2619	
						

87 	
						
						
prodigal	+	42800	43069	270	contig_2619	

88 	
glimmer	+	42845	43069	225	contig_2619	
						
						

89 	
glimmer	+	43066	43893	828	contig_2619	
phanotate	+	43066	43893	828	contig_2619	
prodigal	+	43066	43893	828	contig_2619	

90 	
						
phanotate	+	43793	45181	1389	contig_2619	
						

91 	
glimmer	+	43910	45181	1272	contig_2619	
						
prodigal	+	43910	45181	1272	contig_2619	

92 	
						
phanotate	+	45108	45902	795	contig_2619	
						

93 	
						
						
prodigal	+	45150	45902	753	contig_2619	

94 	
glimmer	+	45168	45902	735	contig_2619	
						
						

95 	
glimmer	+	45972	46628	657	contig_2619	
phanotate	+	45972	46628	657	contig_2619	
prodigal	+	45972	46628	657	contig_2619	

96 	
glimmer	+	46621	46881	261	contig_2619	
phanotate	+	46621	46881	261	contig_2619	
prodigal	+	46621	46881	261	contig_2619	

97 	
glimmer	+	46942	47400	459	contig_2619	
phanotate	+	46942	47400	459	contig_2619	
prodigal	+	46942	47400	459	contig_2619	

98 	
						
phanotate	+	47434	47586	153	contig_2619	
						

99 	
glimmer	+	47544	47777	234	contig_2619	
phanotate	+	47544	47777	234	contig_2619	
prodigal	+	47544	47777	234	contig_2619	

100 	
glimmer	+	47819	48067	249	contig_2619	
phanotate	+	47819	48067	249	contig_2619	
prodigal	+	47819	48067	249	contig_2619	

101 	
						
phanotate	-	48024	48329	306	contig_2619	
						

102 	
glimmer	+	48265	48462	198	contig_2619	
						
						

103 	
						
phanotate	-	48393	48530	138	contig_2619	
						

104 	
						
phanotate	+	48703	48792	90	contig_2619	
						

105 	
						
phanotate	+	48929	49018	90	contig_2619	
						

106 	
glimmer	+	49015	49290	276	contig_2619	
phanotate	+	49015	49290	276	contig_2619	
prodigal	+	49015	49290	276	contig_2619	

107 	
glimmer	+	49280	49492	213	contig_2619	
phanotate	+	49280	49492	213	contig_2619	
prodigal	+	49280	49492	213	contig_2619	

108 	
glimmer	+	49492	49986	495	contig_2619	
						
						

109 	
						
phanotate	+	49550	49663	114	contig_2619	
						

110 	
						
phanotate	+	49730	50002	273	contig_2619	
prodigal	+	49730	50002	273	contig_2619	

111 	
glimmer	+	50064	50240	177	contig_2619	
phanotate	+	50064	50240	177	contig_2619	
						

112 	
						
phanotate	-	50281	50376	96	contig_2619	
						

113 	
glimmer	+	50481	50849	369	contig_2619	
phanotate	+	50481	50849	369	contig_2619	
						

114 	
						
phanotate	+	50925	51077	153	contig_2619	
						

115 	
glimmer	+	50934	51077	144	contig_2619	
						
						

116 	
						
phanotate	+	51097	51303	207	contig_2619	
prodigal	+	51097	51303	207	contig_2619	

117 	
						
						
prodigal	-	51320	51451	132	contig_2619	

118 	
						
phanotate	+	51416	51511	96	contig_2619	
						

119 	
glimmer	-	51471	51614	144	contig_2619	
						
						

120 	
						
phanotate	+	51595	51717	123	contig_2619	
						

121 	
glimmer	-	51699	52007	309	contig_2619	
						
						

122 	
						
phanotate	+	51883	52053	171	contig_2619	
						

123 	
						
phanotate	+	52173	52268	96	contig_2619	
						

124 	
glimmer	-	52309	52485	177	contig_2619	
phanotate	-	52309	52485	177	contig_2619	
						

125 	
						
phanotate	-	52547	52819	273	contig_2619	
prodigal	-	52547	52819	273	contig_2619	

126 	
glimmer	-	52563	53057	495	contig_2619	
						
						

127 	
						
phanotate	-	52886	52999	114	contig_2619	
						

128 	
glimmer	-	53057	53269	213	contig_2619	
phanotate	-	53057	53269	213	contig_2619	
