CGC_main says, Iterating through fileSet...
CGC_main says, Sorting gene calls for each caller...
CGC_main says, Comparing accross the call sets....
CGC_main says, Merging the gene call sets....
CGC_main says, Comparing across gene call sets....
CGC_main says, Scoring gene calls....
CGC_main says, Identifying gene calls in common...
CGC_main says, printing GFF formatted gene-call file....
CGC_main says, printing report....

GENE-CALL TABLE:

number	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	caller	strand	leftEnd	rightEnd	length	contig	
49 	
glimmer	-	7511	7633	123	circular_pair_223	
						
						

50 	
						
phanotate	-	7511	7672	162	circular_pair_223	
						

51 	
glimmer	+	7596	7790	195	circular_pair_223	
						
						

52 	
						
phanotate	-	7738	8076	339	circular_pair_223	
						

53 	
glimmer	-	7812	7964	153	circular_pair_223	
						
						

54 	
						
phanotate	-	8073	8345	273	circular_pair_223	
						

55 	
glimmer	+	8141	8446	306	circular_pair_223	
						
						

56 	
glimmer	-	8429	8782	354	circular_pair_223	
						
						

57 	
						
phanotate	-	8429	8998	570	circular_pair_223	
						

58 	
						
						
prodigal	+	8551	8994	444	circular_pair_223	

59 	
glimmer	-	8779	9132	354	circular_pair_223	
						
						

60 	
						
phanotate	-	9032	9187	156	circular_pair_223	
						

61 	
						
phanotate	-	9188	9460	273	circular_pair_223	
						

62 	
glimmer	+	9448	9627	180	circular_pair_223	
						
						

63 	
						
phanotate	-	9460	9708	249	circular_pair_223	
						

64 	
glimmer	+	9719	9901	183	circular_pair_223	
						
						

65 	
						
phanotate	-	9730	9840	111	circular_pair_223	
						

66 	
glimmer	-	9898	10101	204	circular_pair_223	
phanotate	-	9898	10101	204	circular_pair_223	
						

67 	
						
phanotate	+	10106	10276	171	circular_pair_223	
						

68 	
glimmer	-	10114	10248	135	circular_pair_223	
						
						

69 	
glimmer	-	10273	10425	153	circular_pair_223	
						
						

70 	
						
						
prodigal	-	10273	10896	624	circular_pair_223	

71 	
						
phanotate	+	10358	10636	279	circular_pair_223	
						

72 	
glimmer	+	10715	10912	198	circular_pair_223	
phanotate	+	10715	10912	198	circular_pair_223	
						

73 	
glimmer	-	10986	11249	264	circular_pair_223	
phanotate	-	10986	11249	264	circular_pair_223	
						

74 	
						
phanotate	-	11249	11338	90	circular_pair_223	
						

75 	
						
						
prodigal	+	11279	11761	483	circular_pair_223	

76 	
glimmer	-	11370	11654	285	circular_pair_223	
						
						

77 	
						
phanotate	-	11370	11861	492	circular_pair_223	
						

78 	
glimmer	+	11656	11874	219	circular_pair_223	
						
						

79 	
						
phanotate	-	11906	12001	96	circular_pair_223	
						

80 	
						
phanotate	-	11998	12102	105	circular_pair_223	
						

81 	
glimmer	-	12099	12212	114	circular_pair_223	
						
						

82 	
						
phanotate	-	12099	12374	276	circular_pair_223	
						

83 	
glimmer	+	12430	12600	171	circular_pair_223	
phanotate	+	12430	12600	171	circular_pair_223	
						

84 	
glimmer	+	12569	12826	258	circular_pair_223	
						
						

85 	
						
phanotate	+	12647	12826	180	circular_pair_223	
						

86 	
						
phanotate	+	12829	12942	114	circular_pair_223	
						

87 	
						
						
prodigal	-	12834	13286	453	circular_pair_223	

88 	
glimmer	+	12958	13113	156	circular_pair_223	
phanotate	+	12958	13113	156	circular_pair_223	
						

89 	
glimmer	+	13179	13508	330	circular_pair_223	
phanotate	+	13179	13508	330	circular_pair_223	
						

90 	
						
phanotate	-	13640	13774	135	circular_pair_223	
						

91 	
						
						
prodigal	-	13749	14282	534	circular_pair_223	

92 	
glimmer	+	13788	13982	195	circular_pair_223	
						
						

93 	
						
phanotate	-	13808	13912	105	circular_pair_223	
						

94 	
						
phanotate	-	13909	13998	90	circular_pair_223	
						

95 	
						
phanotate	-	14043	14159	117	circular_pair_223	
						

96 	
						
phanotate	-	14166	14282	117	circular_pair_223	
						

97 	
						
phanotate	+	14292	14663	372	circular_pair_223	
						

98 	
glimmer	+	14448	14663	216	circular_pair_223	
						
						

99 	
glimmer	+	14697	14948	252	circular_pair_223	
phanotate	+	14697	14948	252	circular_pair_223	
						

100 	
glimmer	+	14960	15127	168	circular_pair_223	
phanotate	+	14960	15127	168	circular_pair_223	
						

101 	
						
						
prodigal	+	15226	15792	567	circular_pair_223	

102 	
						
phanotate	+	15256	15534	279	circular_pair_223	
						

103 	
glimmer	+	15553	15792	240	circular_pair_223	
phanotate	+	15553	15792	240	circular_pair_223	
						

104 	
glimmer	-	15915	16127	213	circular_pair_223	
						
						

105 	
						
phanotate	-	15915	16133	219	circular_pair_223	
						

106 	
						
phanotate	-	16228	16344	117	circular_pair_223	
						

107 	
						
phanotate	-	16348	16476	129	circular_pair_223	
						

108 	
glimmer	-	16422	16607	186	circular_pair_223	
						
						

109 	
						
phanotate	-	16496	16609	114	circular_pair_223	
						

110 	
						
phanotate	-	16677	16811	135	circular_pair_223	
						

111 	
glimmer	-	16784	16930	147	circular_pair_223	
						
						

112 	
						
phanotate	-	16854	16970	117	circular_pair_223	
						

113 	
glimmer	-	16986	17234	249	circular_pair_223	
phanotate	-	16986	17234	249	circular_pair_223	
						

114 	
						
phanotate	-	17285	17488	204	circular_pair_223	
						

115 	
						
						
prodigal	-	17518	17994	477	circular_pair_223	

116 	
glimmer	-	17625	17765	141	circular_pair_223	
phanotate	-	17625	17765	141	circular_pair_223	
						

117 	
						
phanotate	-	17746	17904	159	circular_pair_223	
						

118 	
						
phanotate	-	17908	18000	93	circular_pair_223	
						

119 	
						
phanotate	-	18229	18330	102	circular_pair_223	
						

120 	
						
phanotate	+	18361	18459	99	circular_pair_223	
						

121 	
glimmer	-	18371	18619	249	circular_pair_223	
						
						

122 	
						
phanotate	+	18547	18645	99	circular_pair_223	
						

123 	
						
phanotate	+	18776	18874	99	circular_pair_223	
						

124 	
glimmer	-	19011	19151	141	circular_pair_223	
phanotate	-	19011	19151	141	circular_pair_223	
						

125 	
glimmer	-	19254	19367	114	circular_pair_223	
phanotate	-	19254	19367	114	circular_pair_223	
						

126 	
						
phanotate	-	19480	19590	111	circular_pair_223	
						


Gene-call Scores:
Caller	 Contig	 Gene No.	 Left End	 Right End	 Strand	 gcScore
phanotate 	 circular_pair_223 	 1 	 3 	 104 	 + 	 0.33
phanotate 	 circular_pair_223 	 2 	 214 	 357 	 + 	 0.33
glimmer 	 circular_pair_223 	 1 	 302 	 424 	 - 	 0.33
glimmer 	 circular_pair_223 	 2 	 375 	 983 	 - 	 0.33
phanotate 	 circular_pair_223 	 3 	 392 	 589 	 + 	 0.33
prodigal 	 circular_pair_223 	 1 	 614 	 1273 	 - 	 0.33
phanotate 	 circular_pair_223 	 4 	 642 	 965 	 + 	 0.33
phanotate 	 circular_pair_223 	 5 	 947 	 1174 	 + 	 0.33
glimmer 	 circular_pair_223 	 3 	 1080 	 1229 	 - 	 0.33
phanotate 	 circular_pair_223 	 6 	 1184 	 1273 	 - 	 0.33
phanotate 	 circular_pair_223 	 7 	 1422 	 1595 	 - 	 0.33
glimmer 	 circular_pair_223 	 4 	 1519 	 1641 	 - 	 0.33
phanotate 	 circular_pair_223 	 8 	 1607 	 1771 	 + 	 0.33
phanotate 	 circular_pair_223 	 9 	 1869 	 1961 	 + 	 0.33
glimmer 	 circular_pair_223 	 5 	 2021 	 2149 	 + 	 0.83
phanotate 	 circular_pair_223 	 10 	 2021 	 2149 	 + 	 0.83
phanotate 	 circular_pair_223 	 11 	 2109 	 2273 	 - 	 0.33
glimmer 	 circular_pair_223 	 6 	 2137 	 2310 	 + 	 0.33
glimmer 	 circular_pair_223 	 7 	 2295 	 2435 	 - 	 0.83
phanotate 	 circular_pair_223 	 12 	 2295 	 2435 	 - 	 0.83
phanotate 	 circular_pair_223 	 13 	 2489 	 2605 	 - 	 0.33
glimmer 	 circular_pair_223 	 8 	 2725 	 2910 	 + 	 0.33
phanotate 	 circular_pair_223 	 14 	 2797 	 2961 	 - 	 0.33
glimmer 	 circular_pair_223 	 9 	 3004 	 3261 	 - 	 0.83
phanotate 	 circular_pair_223 	 15 	 3004 	 3261 	 - 	 0.83
phanotate 	 circular_pair_223 	 16 	 3309 	 3458 	 - 	 0.33
glimmer 	 circular_pair_223 	 10 	 3391 	 3528 	 + 	 0.33
glimmer 	 circular_pair_223 	 11 	 3586 	 3723 	 - 	 0.83
phanotate 	 circular_pair_223 	 17 	 3586 	 3723 	 - 	 0.83
glimmer 	 circular_pair_223 	 12 	 3791 	 3970 	 + 	 0.33
phanotate 	 circular_pair_223 	 18 	 3814 	 3990 	 - 	 0.33
glimmer 	 circular_pair_223 	 13 	 3967 	 4125 	 + 	 0.83
phanotate 	 circular_pair_223 	 19 	 3967 	 4125 	 + 	 0.83
glimmer 	 circular_pair_223 	 14 	 4180 	 4419 	 + 	 0.50
phanotate 	 circular_pair_223 	 20 	 4192 	 4419 	 + 	 0.50
glimmer 	 circular_pair_223 	 15 	 4451 	 4813 	 + 	 0.83
phanotate 	 circular_pair_223 	 21 	 4451 	 4813 	 + 	 0.83
glimmer 	 circular_pair_223 	 16 	 4792 	 5013 	 + 	 0.83
phanotate 	 circular_pair_223 	 22 	 4792 	 5013 	 + 	 0.83
prodigal 	 circular_pair_223 	 2 	 4792 	 5532 	 + 	 0.33
phanotate 	 circular_pair_223 	 23 	 5062 	 5493 	 + 	 0.33
phanotate 	 circular_pair_223 	 24 	 5474 	 5578 	 + 	 0.33
phanotate 	 circular_pair_223 	 25 	 5605 	 5736 	 + 	 0.33
glimmer 	 circular_pair_223 	 17 	 5712 	 5972 	 - 	 0.83
phanotate 	 circular_pair_223 	 26 	 5712 	 5972 	 - 	 0.83
phanotate 	 circular_pair_223 	 27 	 5969 	 6103 	 - 	 0.33
glimmer 	 circular_pair_223 	 18 	 6027 	 6140 	 - 	 0.33
glimmer 	 circular_pair_223 	 19 	 6202 	 6441 	 - 	 0.83
phanotate 	 circular_pair_223 	 28 	 6202 	 6441 	 - 	 0.83
glimmer 	 circular_pair_223 	 20 	 6419 	 6613 	 + 	 0.33
phanotate 	 circular_pair_223 	 29 	 6448 	 6690 	 - 	 0.33
glimmer 	 circular_pair_223 	 21 	 6594 	 6809 	 + 	 0.33
phanotate 	 circular_pair_223 	 30 	 6647 	 7138 	 + 	 0.83
prodigal 	 circular_pair_223 	 3 	 6647 	 7138 	 + 	 0.83
glimmer 	 circular_pair_223 	 22 	 6806 	 7138 	 + 	 0.50
glimmer 	 circular_pair_223 	 23 	 7209 	 7340 	 - 	 0.33
phanotate 	 circular_pair_223 	 31 	 7223 	 7345 	 - 	 0.33
phanotate 	 circular_pair_223 	 32 	 7394 	 7489 	 - 	 0.33
glimmer 	 circular_pair_223 	 24 	 7511 	 7633 	 - 	 0.50
phanotate 	 circular_pair_223 	 33 	 7511 	 7672 	 - 	 0.50
glimmer 	 circular_pair_223 	 25 	 7596 	 7790 	 + 	 0.33
phanotate 	 circular_pair_223 	 34 	 7738 	 8076 	 - 	 0.33
glimmer 	 circular_pair_223 	 26 	 7812 	 7964 	 - 	 0.33
phanotate 	 circular_pair_223 	 35 	 8073 	 8345 	 - 	 0.33
glimmer 	 circular_pair_223 	 27 	 8141 	 8446 	 + 	 0.33
glimmer 	 circular_pair_223 	 28 	 8429 	 8782 	 - 	 0.50
phanotate 	 circular_pair_223 	 36 	 8429 	 8998 	 - 	 0.50
prodigal 	 circular_pair_223 	 4 	 8551 	 8994 	 + 	 0.33
glimmer 	 circular_pair_223 	 29 	 8779 	 9132 	 - 	 0.33
phanotate 	 circular_pair_223 	 37 	 9032 	 9187 	 - 	 0.33
phanotate 	 circular_pair_223 	 38 	 9188 	 9460 	 - 	 0.33
glimmer 	 circular_pair_223 	 30 	 9448 	 9627 	 + 	 0.33
phanotate 	 circular_pair_223 	 39 	 9460 	 9708 	 - 	 0.33
glimmer 	 circular_pair_223 	 31 	 9719 	 9901 	 + 	 0.33
phanotate 	 circular_pair_223 	 40 	 9730 	 9840 	 - 	 0.33
glimmer 	 circular_pair_223 	 32 	 9898 	 10101 	 - 	 0.83
phanotate 	 circular_pair_223 	 41 	 9898 	 10101 	 - 	 0.83
phanotate 	 circular_pair_223 	 42 	 10106 	 10276 	 + 	 0.33
glimmer 	 circular_pair_223 	 33 	 10114 	 10248 	 - 	 0.33
glimmer 	 circular_pair_223 	 34 	 10273 	 10425 	 - 	 0.50
prodigal 	 circular_pair_223 	 5 	 10273 	 10896 	 - 	 0.50
phanotate 	 circular_pair_223 	 43 	 10358 	 10636 	 + 	 0.33
glimmer 	 circular_pair_223 	 35 	 10715 	 10912 	 + 	 0.83
phanotate 	 circular_pair_223 	 44 	 10715 	 10912 	 + 	 0.83
glimmer 	 circular_pair_223 	 36 	 10986 	 11249 	 - 	 0.83
phanotate 	 circular_pair_223 	 45 	 10986 	 11249 	 - 	 0.83
phanotate 	 circular_pair_223 	 46 	 11249 	 11338 	 - 	 0.33
prodigal 	 circular_pair_223 	 6 	 11279 	 11761 	 + 	 0.33
glimmer 	 circular_pair_223 	 38 	 11370 	 11654 	 - 	 0.50
phanotate 	 circular_pair_223 	 47 	 11370 	 11861 	 - 	 0.50
glimmer 	 circular_pair_223 	 37 	 11656 	 11874 	 + 	 0.33
phanotate 	 circular_pair_223 	 48 	 11906 	 12001 	 - 	 0.33
phanotate 	 circular_pair_223 	 49 	 11998 	 12102 	 - 	 0.33
glimmer 	 circular_pair_223 	 39 	 12099 	 12212 	 - 	 0.50
phanotate 	 circular_pair_223 	 50 	 12099 	 12374 	 - 	 0.50
glimmer 	 circular_pair_223 	 40 	 12430 	 12600 	 + 	 0.83
phanotate 	 circular_pair_223 	 51 	 12430 	 12600 	 + 	 0.83
glimmer 	 circular_pair_223 	 41 	 12569 	 12826 	 + 	 0.50
phanotate 	 circular_pair_223 	 52 	 12647 	 12826 	 + 	 0.50
phanotate 	 circular_pair_223 	 53 	 12829 	 12942 	 + 	 0.33
prodigal 	 circular_pair_223 	 7 	 12834 	 13286 	 - 	 0.33
glimmer 	 circular_pair_223 	 42 	 12958 	 13113 	 + 	 0.83
phanotate 	 circular_pair_223 	 54 	 12958 	 13113 	 + 	 0.83
glimmer 	 circular_pair_223 	 43 	 13179 	 13508 	 + 	 0.83
phanotate 	 circular_pair_223 	 55 	 13179 	 13508 	 + 	 0.83
phanotate 	 circular_pair_223 	 56 	 13640 	 13774 	 - 	 0.33
prodigal 	 circular_pair_223 	 8 	 13749 	 14282 	 - 	 0.33
glimmer 	 circular_pair_223 	 44 	 13788 	 13982 	 + 	 0.33
phanotate 	 circular_pair_223 	 57 	 13808 	 13912 	 - 	 0.33
phanotate 	 circular_pair_223 	 58 	 13909 	 13998 	 - 	 0.33
phanotate 	 circular_pair_223 	 59 	 14043 	 14159 	 - 	 0.33
phanotate 	 circular_pair_223 	 60 	 14166 	 14282 	 - 	 0.33
phanotate 	 circular_pair_223 	 61 	 14292 	 14663 	 + 	 0.50
glimmer 	 circular_pair_223 	 45 	 14448 	 14663 	 + 	 0.50
glimmer 	 circular_pair_223 	 46 	 14697 	 14948 	 + 	 0.83
phanotate 	 circular_pair_223 	 62 	 14697 	 14948 	 + 	 0.83
glimmer 	 circular_pair_223 	 47 	 14960 	 15127 	 + 	 0.83
phanotate 	 circular_pair_223 	 63 	 14960 	 15127 	 + 	 0.83
prodigal 	 circular_pair_223 	 9 	 15226 	 15792 	 + 	 0.50
phanotate 	 circular_pair_223 	 64 	 15256 	 15534 	 + 	 0.33
